customer_id,age,gender,country,registration_date,acquisition_channel
CUST_04889,37,Female,Canada,2023-10-25 09:04:29,Referral
CUST_02662,24,Female,USA,2023-06-11 21:23:02,Email
CUST_11076,37,Female,USA,2024-11-04 18:50:51,Google Ads
CUST_09213,49,Male,USA,2024-07-14 10:38:27,Referral
CUST_08257,48,Female,USA,2024-05-17 06:45:52,Facebook Ads
CUST_05434,30,Male,UK,2023-11-27 12:50:28,Direct
CUST_04058,40,Female,Germany,2023-09-04 19:42:49,Google Ads
CUST_04415,37,Male,Australia,2023-09-26 12:58:37,Google Ads
CUST_06642,56,Female,USA,2024-02-09 00:40:05,Facebook Ads
CUST_03315,30,Female,Canada,2023-07-21 14:50:36,Facebook Ads
CUST_08905,29,Female,USA,2024-06-25 16:55:24,Email
CUST_04654,42,Female,Canada,2023-10-11 01:56:46,Email
CUST_00881,65,Female,USA,2023-02-23 12:54:25,Direct
CUST_00206,23,Male,Canada,2023-01-13 11:19:30,Organic Search
CUST_00157,57,Male,France,2023-01-10 11:46:44,Facebook Ads
CUST_02082,42,Female,Canada,2023-05-07 14:30:48,Referral
CUST_00391,24,Female,Canada,2023-01-24 17:26:51,Direct
CUST_02411,44,Male,USA,2023-05-27 14:53:36,Google Ads
CUST_00163,48,Female,USA,2023-01-10 20:32:23,Organic Search
CUST_01354,44,Male,USA,2023-03-24 07:32:41,Organic Search
CUST_03294,39,Female,USA,2023-07-20 08:10:50,Facebook Ads
CUST_04040,26,Male,Japan,2023-09-03 17:25:53,Organic Search
CUST_09716,34,Female,Japan,2024-08-14 01:04:56,Direct
CUST_01471,49,Female,USA,2023-03-31 10:22:44,Google Ads
CUST_10805,46,Male,Australia,2024-10-19 07:09:17,Organic Search
CUST_04833,42,Male,USA,2023-10-21 23:18:29,Direct
CUST_10990,44,Male,USA,2024-10-30 13:16:38,Facebook Ads
CUST_02949,32,Male,UK,2023-06-29 08:26:19,Google Ads
CUST_10683,32,Other,USA,2024-10-11 21:01:11,Facebook Ads
CUST_07307,47,Male,Japan,2024-03-20 11:38:56,Email
CUST_09355,18,Male,Canada,2024-07-23 01:58:41,Organic Search
CUST_10020,56,Female,Australia,2024-09-01 12:57:33,Organic Search
CUST_01757,33,Female,USA,2023-04-17 19:58:25,Direct
CUST_06114,24,Female,UK,2024-01-07 21:43:26,Organic Search
CUST_07576,18,Male,USA,2024-04-05 20:25:18,Google Ads
CUST_03451,29,Female,Japan,2023-07-29 21:25:11,Facebook Ads
CUST_03625,57,Male,USA,2023-08-09 11:28:51,Facebook Ads
CUST_10294,32,Female,USA,2024-09-18 05:01:57,Organic Search
CUST_02860,37,Female,Australia,2023-06-23 22:29:16,Facebook Ads
CUST_04082,26,Other,Germany,2023-09-06 06:45:24,Google Ads
CUST_06266,36,Male,UK,2024-01-17 03:39:44,Email
CUST_03567,37,Male,USA,2023-08-05 22:47:38,Facebook Ads
CUST_00385,25,Male,UK,2023-01-24 08:41:12,Organic Search
CUST_11764,36,Male,France,2024-12-16 15:24:41,Facebook Ads
CUST_02351,47,Female,USA,2023-05-23 23:17:09,Organic Search
CUST_01834,38,Female,France,2023-04-22 12:24:11,Direct
CUST_05481,58,Male,USA,2023-11-30 09:28:00,Facebook Ads
CUST_05641,44,Female,Australia,2023-12-10 03:05:11,Referral
CUST_09420,32,Male,Canada,2024-07-27 00:53:10,Facebook Ads
CUST_09665,27,Female,Australia,2024-08-10 22:36:57,Google Ads
CUST_07880,39,Male,USA,2024-04-24 08:17:55,Organic Search
CUST_05867,27,Male,UK,2023-12-23 21:04:26,Google Ads
CUST_11062,27,Male,Canada,2024-11-03 22:24:21,Direct
CUST_06365,51,Female,Japan,2024-01-23 04:12:52,Organic Search
CUST_11324,54,Female,Germany,2024-11-19 20:57:28,Referral
CUST_11272,29,Male,Japan,2024-11-16 17:01:53,Email
CUST_03370,36,Female,UK,2023-07-24 23:09:00,Google Ads
CUST_00956,48,Male,Canada,2023-02-28 02:24:58,Google Ads
CUST_03716,33,Male,USA,2023-08-15 00:21:07,Facebook Ads
CUST_11608,37,Male,USA,2024-12-07 03:37:56,Facebook Ads
CUST_05176,56,Female,Canada,2023-11-11 20:07:47,Google Ads
CUST_03066,38,Male,USA,2023-07-06 11:16:23,Email
CUST_05513,42,Male,USA,2023-12-02 08:11:26,Facebook Ads
CUST_02518,18,Male,UK,2023-06-03 03:07:35,Facebook Ads
CUST_01791,18,Female,Australia,2023-04-19 21:37:04,Facebook Ads
CUST_05037,61,Female,Japan,2023-11-03 09:10:22,Referral
CUST_08944,39,Female,UK,2024-06-28 01:52:05,Google Ads
CUST_04827,36,Female,UK,2023-10-21 14:32:50,Organic Search
CUST_09290,45,Female,UK,2024-07-19 03:04:13,Referral
CUST_01570,28,Female,USA,2023-04-06 10:55:51,Referral
CUST_07626,45,Male,Japan,2024-04-08 21:25:40,Google Ads
CUST_11510,47,Female,USA,2024-12-01 04:32:25,Direct
CUST_09378,49,Female,USA,2024-07-24 11:33:39,Email
CUST_07688,41,Male,USA,2024-04-12 15:57:19,Organic Search
CUST_10393,48,Female,USA,2024-09-24 05:35:04,Organic Search
CUST_04020,33,Male,USA,2023-09-02 12:13:44,Referral
CUST_05243,44,Male,Germany,2023-11-15 21:57:28,Email
CUST_01068,48,Male,USA,2023-03-06 21:56:59,Organic Search
CUST_08098,48,Female,Australia,2024-05-07 14:36:19,Organic Search
CUST_04716,34,Female,USA,2023-10-14 20:28:25,Email
CUST_06818,18,Female,Japan,2024-02-19 17:38:58,Google Ads
CUST_06236,46,Male,France,2024-01-15 07:51:31,Direct
CUST_11610,26,Male,USA,2024-12-07 06:33:09,Organic Search
CUST_09226,37,Female,USA,2024-07-15 05:37:21,Google Ads
CUST_08307,18,Male,USA,2024-05-20 07:46:14,Organic Search
CUST_01844,36,Female,Japan,2023-04-23 03:00:15,Direct
CUST_02820,18,Female,Germany,2023-06-21 12:04:59,Google Ads
CUST_04003,35,Female,USA,2023-09-01 11:24:25,Facebook Ads
CUST_01466,42,Male,USA,2023-03-31 03:04:42,Email
CUST_00906,35,Male,Canada,2023-02-25 01:24:36,Direct
CUST_05531,50,Female,Japan,2023-12-03 10:28:22,Google Ads
CUST_01203,36,Female,Canada,2023-03-15 03:03:59,Direct
CUST_04122,33,Female,USA,2023-09-08 17:09:41,Google Ads
CUST_05300,38,Female,Canada,2023-11-19 09:11:05,Email
CUST_02324,55,Female,USA,2023-05-22 07:51:46,Organic Search
CUST_09852,33,Female,USA,2024-08-22 07:39:31,Facebook Ads
CUST_03901,28,Male,USA,2023-08-26 06:28:28,Direct
CUST_01808,41,Female,Japan,2023-04-20 22:26:24,Facebook Ads
CUST_00449,28,Female,USA,2023-01-28 06:08:04,Organic Search
CUST_09146,18,Female,Canada,2024-07-10 08:48:46,Direct
CUST_06705,32,Male,Canada,2024-02-12 20:39:21,Google Ads
CUST_01389,35,Female,France,2023-03-26 10:38:56,Facebook Ads
CUST_10833,28,Female,USA,2024-10-21 00:02:17,Facebook Ads
CUST_10325,37,Female,USA,2024-09-20 02:17:46,Facebook Ads
CUST_09784,38,Female,Canada,2024-08-18 04:22:13,Direct
CUST_05053,39,Male,Canada,2023-11-04 08:32:05,Referral
CUST_05988,35,Female,USA,2023-12-31 05:44:55,Organic Search
CUST_07106,30,Male,UK,2024-03-08 06:09:52,Email
CUST_09067,24,Female,USA,2024-07-05 13:27:47,Google Ads
CUST_03416,33,Male,UK,2023-07-27 18:18:56,Organic Search
CUST_09206,18,Male,USA,2024-07-14 00:25:12,Facebook Ads
CUST_11609,19,Female,USA,2024-12-07 05:05:33,Email
CUST_05040,39,Male,USA,2023-11-03 13:33:11,Facebook Ads
CUST_10810,41,Female,Canada,2024-10-19 14:27:19,Email
CUST_00224,18,Female,Australia,2023-01-14 13:36:26,Referral
CUST_07318,49,Female,USA,2024-03-21 03:42:37,Facebook Ads
CUST_10682,36,Female,Germany,2024-10-11 19:33:35,Referral
CUST_00096,18,Female,Canada,2023-01-06 18:42:42,Email
CUST_02504,27,Male,Canada,2023-06-02 06:41:04,Referral
CUST_01959,47,Male,USA,2023-04-30 02:55:06,Facebook Ads
CUST_08820,38,Female,Germany,2024-06-20 12:48:47,Google Ads
CUST_05430,18,Female,Germany,2023-11-27 07:00:02,Google Ads
CUST_03404,33,Female,USA,2023-07-27 00:47:39,Facebook Ads
CUST_01922,43,Female,Australia,2023-04-27 20:53:37,Facebook Ads
CUST_11328,43,Female,Germany,2024-11-20 02:47:54,Facebook Ads
CUST_01732,30,Male,Japan,2023-04-16 07:28:14,Email
CUST_00529,38,Male,France,2023-02-02 02:56:39,Referral
CUST_01106,22,Female,UK,2023-03-09 05:26:04,Facebook Ads
CUST_09750,48,Female,USA,2024-08-16 02:43:34,Referral
CUST_07043,40,Female,UK,2024-03-04 10:10:37,Referral
CUST_02586,27,Male,Germany,2023-06-07 06:24:52,Facebook Ads
CUST_04409,41,Female,USA,2023-09-26 04:12:59,Google Ads
CUST_01587,37,Male,USA,2023-04-07 11:45:11,Email
CUST_00557,29,Male,USA,2023-02-03 19:49:40,Google Ads
CUST_00106,39,Male,USA,2023-01-07 09:18:46,Organic Search
CUST_07239,23,Female,Germany,2024-03-16 08:21:39,Email
CUST_02497,31,Male,USA,2023-06-01 20:27:49,Google Ads
CUST_01465,28,Female,USA,2023-03-31 01:37:05,Referral
CUST_11390,31,Male,France,2024-11-23 21:19:33,Google Ads
CUST_11262,28,Male,Germany,2024-11-16 02:25:49,Google Ads
CUST_10391,18,Female,USA,2024-09-24 02:39:51,Organic Search
CUST_11012,33,Female,Japan,2024-10-31 21:23:59,Organic Search
CUST_09103,43,Female,USA,2024-07-07 18:01:39,Facebook Ads
CUST_00426,51,Male,Germany,2023-01-26 20:33:06,Google Ads
CUST_06631,18,Female,USA,2024-02-08 08:36:24,Google Ads
CUST_02545,64,Male,UK,2023-06-04 18:32:58,Google Ads
CUST_10246,28,Male,Germany,2024-09-15 06:56:48,Google Ads
CUST_05353,37,Female,Australia,2023-11-22 14:34:16,Facebook Ads
CUST_08027,21,Male,UK,2024-05-03 06:56:12,Direct
CUST_02369,21,Male,Australia,2023-05-25 01:34:05,Email
CUST_00298,38,Male,USA,2023-01-19 01:39:22,Google Ads
CUST_06159,36,Female,USA,2024-01-10 15:25:45,Google Ads
CUST_10736,18,Female,USA,2024-10-15 02:24:22,Direct
CUST_10556,18,Female,UK,2024-10-04 03:35:03,Referral
CUST_05573,30,Male,USA,2023-12-05 23:47:53,Referral
CUST_10335,37,Female,France,2024-09-20 16:53:51,Organic Search
CUST_08224,40,Female,USA,2024-05-15 06:34:50,Referral
CUST_04468,40,Female,USA,2023-09-29 18:21:49,Organic Search
CUST_07715,50,Male,USA,2024-04-14 07:22:43,Google Ads
CUST_06958,56,Male,USA,2024-02-28 06:03:59,Google Ads
CUST_05745,18,Female,Canada,2023-12-16 10:56:20,Organic Search
CUST_07317,23,Female,Japan,2024-03-21 02:15:01,Google Ads
CUST_00503,18,Male,Canada,2023-01-31 12:58:52,Email
CUST_03701,47,Female,USA,2023-08-14 02:27:01,Google Ads
CUST_03107,19,Female,UK,2023-07-08 23:08:17,Direct
CUST_11413,39,Male,USA,2024-11-25 06:54:31,Facebook Ads
CUST_09639,27,Male,USA,2024-08-09 08:39:10,Organic Search
CUST_11697,27,Female,USA,2024-12-12 13:34:59,Email
CUST_01656,31,Female,Germany,2023-04-11 16:30:05,Direct
CUST_07584,51,Female,USA,2024-04-06 08:06:10,Organic Search
CUST_07206,36,Male,UK,2024-03-14 08:10:36,Direct
CUST_04524,59,Male,Australia,2023-10-03 04:07:49,Organic Search
CUST_09595,36,Male,UK,2024-08-06 16:24:27,Email
CUST_03944,18,Female,Germany,2023-08-28 21:15:35,Organic Search
CUST_06757,39,Male,Germany,2024-02-16 00:34:55,Organic Search
CUST_10306,19,Female,USA,2024-09-18 22:33:14,Email
CUST_00304,42,Female,Canada,2023-01-19 10:25:01,Google Ads
CUST_11199,40,Female,Germany,2024-11-12 06:26:33,Google Ads
CUST_02223,43,Male,Germany,2023-05-16 04:23:25,Referral
CUST_11211,46,Female,Canada,2024-11-12 23:57:50,Facebook Ads
CUST_01772,55,Male,UK,2023-04-18 17:52:32,Organic Search
CUST_02962,27,Female,Germany,2023-06-30 03:25:13,Google Ads
CUST_04205,36,Female,USA,2023-09-13 18:21:06,Email
CUST_10648,39,Male,USA,2024-10-09 17:54:56,Google Ads
CUST_01195,18,Male,USA,2023-03-14 15:23:07,Google Ads
CUST_03689,50,Male,Germany,2023-08-13 08:55:43,Google Ads
CUST_08319,25,Male,USA,2024-05-21 01:17:32,Facebook Ads
CUST_02947,36,Male,USA,2023-06-29 05:31:06,Organic Search
CUST_00222,18,Male,Canada,2023-01-14 10:41:13,Facebook Ads
CUST_02639,22,Female,UK,2023-06-10 11:48:04,Google Ads
CUST_00738,46,Female,Australia,2023-02-14 20:06:35,Organic Search
CUST_06959,67,Male,USA,2024-02-28 07:31:36,Google Ads
CUST_06181,46,Male,Canada,2024-01-11 23:33:07,Facebook Ads
CUST_07165,26,Male,USA,2024-03-11 20:18:42,Email
CUST_11050,61,Female,UK,2024-11-03 04:53:04,Direct
CUST_00610,52,Female,Germany,2023-02-07 01:12:51,Direct
CUST_08190,46,Female,Germany,2024-05-13 04:56:11,Organic Search
CUST_06978,47,Female,Japan,2024-02-29 11:16:08,Email
CUST_00357,34,Female,USA,2023-01-22 15:48:12,Email
CUST_08197,42,Female,Australia,2024-05-13 15:09:26,Google Ads
CUST_01858,31,Male,Japan,2023-04-23 23:26:45,Facebook Ads
CUST_08532,18,Male,USA,2024-06-03 00:17:53,Facebook Ads
CUST_02695,39,Female,USA,2023-06-13 21:34:04,Organic Search
CUST_04345,27,Female,Germany,2023-09-22 06:46:07,Direct
CUST_01176,31,Female,USA,2023-03-13 11:38:35,Facebook Ads
CUST_03570,45,Female,USA,2023-08-06 03:10:27,Email
CUST_11094,36,Male,Australia,2024-11-05 21:07:47,Facebook Ads
CUST_04342,37,Male,Canada,2023-09-22 02:23:18,Organic Search
CUST_04990,63,Male,Canada,2023-10-31 12:32:49,Direct
CUST_06267,35,Female,Germany,2024-01-17 05:07:21,Organic Search
CUST_08546,58,Male,Canada,2024-06-03 20:44:23,Direct
CUST_03358,18,Female,France,2023-07-24 05:37:42,Organic Search
CUST_01018,29,Male,USA,2023-03-03 20:56:37,Organic Search
CUST_09827,18,Female,UK,2024-08-20 19:09:20,Referral
CUST_04055,22,Female,Canada,2023-09-04 15:20:00,Organic Search
CUST_03356,33,Male,USA,2023-07-24 02:42:30,Facebook Ads
CUST_00008,44,Female,Japan,2023-01-01 10:13:15,Organic Search
CUST_03475,26,Female,Japan,2023-07-31 08:27:46,Organic Search
CUST_07355,50,Female,USA,2024-03-23 09:44:05,Email
CUST_05369,29,Male,Australia,2023-11-23 13:55:59,Email
CUST_01255,49,Male,Australia,2023-03-18 06:59:33,Google Ads
CUST_00814,37,Female,Germany,2023-02-19 11:04:44,Facebook Ads
CUST_01512,32,Male,USA,2023-04-02 22:14:38,Google Ads
CUST_09708,46,Female,USA,2024-08-13 13:24:04,Organic Search
CUST_09825,32,Male,France,2024-08-20 16:14:07,Organic Search
CUST_11490,49,Female,Australia,2024-11-29 23:20:17,Organic Search
CUST_11588,23,Male,USA,2024-12-05 22:25:48,Email
CUST_07820,37,Male,USA,2024-04-20 16:41:29,Facebook Ads
CUST_08389,27,Male,USA,2024-05-25 07:30:02,Facebook Ads
CUST_04349,23,Male,Japan,2023-09-22 12:36:33,Facebook Ads
CUST_08101,18,Male,Canada,2024-05-07 18:59:08,Referral
CUST_03478,18,Female,USA,2023-07-31 12:50:35,Google Ads
CUST_08694,33,Female,USA,2024-06-12 20:50:16,Referral
CUST_07471,46,Female,USA,2024-03-30 11:06:32,Referral
CUST_09583,18,Male,USA,2024-08-05 22:53:09,Referral
CUST_01483,55,Male,USA,2023-04-01 03:54:01,Email
CUST_01460,43,Female,USA,2023-03-30 18:19:03,Facebook Ads
CUST_05202,28,Female,Japan,2023-11-13 10:05:34,Email
CUST_06795,32,Male,USA,2024-02-18 08:04:00,Organic Search
CUST_04270,46,Male,France,2023-09-17 17:15:34,Referral
CUST_02044,36,Male,UK,2023-05-05 07:01:43,Organic Search
CUST_08728,45,Male,USA,2024-06-14 22:28:55,Referral
CUST_03359,40,Female,France,2023-07-24 07:05:19,Email
CUST_04129,26,Male,USA,2023-09-09 03:22:56,Organic Search
CUST_01952,50,Other,UK,2023-04-29 16:41:51,Email
CUST_10390,41,Male,Japan,2024-09-24 01:12:15,Email
CUST_08810,44,Male,Canada,2024-06-19 22:12:43,Google Ads
CUST_03741,26,Female,USA,2023-08-16 12:51:18,Organic Search
CUST_00415,38,Male,Canada,2023-01-26 04:29:25,Direct
CUST_04520,24,Male,USA,2023-10-02 22:17:23,Google Ads
CUST_01777,27,Female,USA,2023-04-19 01:10:34,Email
CUST_02239,30,Male,Canada,2023-05-17 03:45:08,Referral
CUST_07116,29,Female,Canada,2024-03-08 20:45:57,Google Ads
CUST_02472,63,Male,UK,2023-05-31 07:57:38,Organic Search
CUST_00544,52,Other,USA,2023-02-03 00:50:46,Referral
CUST_06052,47,Male,USA,2024-01-04 03:11:47,Facebook Ads
CUST_00784,42,Female,USA,2023-02-17 15:16:31,Referral
CUST_02626,24,Male,USA,2023-06-09 16:49:10,Google Ads
CUST_05742,23,Female,Australia,2023-12-16 06:33:31,Organic Search
CUST_03387,25,Male,Australia,2023-07-25 23:58:19,Google Ads
CUST_05947,27,Male,USA,2023-12-28 17:53:01,Facebook Ads
CUST_11475,29,Female,USA,2024-11-29 01:26:10,Google Ads
CUST_11556,41,Female,USA,2024-12-03 23:42:22,Facebook Ads
CUST_07886,40,Male,Canada,2024-04-24 17:03:34,Referral
CUST_09977,55,Male,USA,2024-08-29 22:10:26,Email
CUST_05129,36,Male,USA,2023-11-08 23:30:14,Direct
CUST_07457,24,Female,USA,2024-03-29 14:40:02,Organic Search
CUST_03745,23,Female,Germany,2023-08-16 18:41:44,Email
CUST_08685,45,Female,USA,2024-06-12 07:41:48,Google Ads
CUST_08396,45,Male,USA,2024-05-25 17:43:17,Referral
CUST_04091,21,Male,USA,2023-09-06 19:53:52,Email
CUST_02169,32,Female,Canada,2023-05-12 21:32:38,Organic Search
CUST_00107,57,Male,Canada,2023-01-07 10:46:22,Organic Search
CUST_03519,50,Female,Canada,2023-08-03 00:42:29,Google Ads
CUST_11975,27,Male,Germany,2024-12-29 11:29:49,Google Ads
CUST_09724,35,Female,Germany,2024-08-14 12:45:47,Organic Search
CUST_07052,39,Female,USA,2024-03-04 23:19:05,Facebook Ads
CUST_03483,30,Male,Japan,2023-07-31 20:08:37,Organic Search
CUST_04377,18,Male,USA,2023-09-24 05:29:33,Organic Search
CUST_04988,35,Female,USA,2023-10-31 09:37:36,Google Ads
CUST_01749,37,Male,France,2023-04-17 08:17:34,Google Ads
CUST_09535,44,Male,France,2024-08-03 00:48:00,Google Ads
CUST_07757,23,Male,USA,2024-04-16 20:42:13,Referral
CUST_03242,69,Male,Canada,2023-07-17 04:15:16,Facebook Ads
CUST_04317,21,Female,USA,2023-09-20 13:53:07,Google Ads
CUST_04801,41,Female,USA,2023-10-20 00:35:03,Facebook Ads
CUST_07445,18,Female,USA,2024-03-28 21:08:45,Email
CUST_07215,35,Male,Australia,2024-03-14 21:19:04,Facebook Ads
CUST_03244,47,Female,Germany,2023-07-17 07:10:29,Facebook Ads
CUST_10830,27,Female,USA,2024-10-20 19:39:27,Google Ads
CUST_10468,48,Female,France,2024-09-28 19:05:37,Google Ads
CUST_05011,54,Female,Australia,2023-11-01 19:12:35,Facebook Ads
CUST_05760,45,Male,UK,2023-12-17 08:50:27,Google Ads
CUST_07848,35,Male,France,2024-04-22 09:34:29,Direct
CUST_05902,18,Female,UK,2023-12-26 00:10:41,Facebook Ads
CUST_10431,29,Male,USA,2024-09-26 13:04:09,Google Ads
CUST_09998,26,Male,Japan,2024-08-31 04:50:11,Email
CUST_09908,62,Female,Australia,2024-08-25 17:25:32,Organic Search
CUST_04089,48,Male,Australia,2023-09-06 16:58:39,Facebook Ads
CUST_01082,30,Female,Canada,2023-03-07 18:23:30,Facebook Ads
CUST_04579,28,Female,France,2023-10-06 12:26:13,Organic Search
CUST_03773,25,Male,Australia,2023-08-18 11:34:44,Organic Search
CUST_09722,37,Female,USA,2024-08-14 09:50:34,Facebook Ads
CUST_00396,29,Male,USA,2023-01-25 00:44:53,Facebook Ads
CUST_04419,30,Female,UK,2023-09-26 18:49:03,Email
CUST_10453,45,Male,Germany,2024-09-27 21:11:30,Google Ads
CUST_03821,30,Female,USA,2023-08-21 09:39:53,Organic Search
CUST_05980,40,Male,Australia,2023-12-30 18:04:03,Direct
CUST_03887,18,Male,Japan,2023-08-25 10:01:58,Facebook Ads
CUST_09897,29,Female,UK,2024-08-25 01:21:51,Facebook Ads
CUST_01111,32,Male,USA,2023-03-09 12:44:06,Direct
CUST_09200,29,Male,Germany,2024-07-13 15:39:33,Referral
CUST_07323,29,Male,Germany,2024-03-21 11:00:39,Direct
CUST_03339,41,Male,Canada,2023-07-23 01:53:10,Google Ads
CUST_10433,38,Male,UK,2024-09-26 15:59:22,Google Ads
CUST_11176,41,Male,USA,2024-11-10 20:51:35,Email
CUST_05562,34,Male,Canada,2023-12-05 07:44:12,Organic Search
CUST_10066,34,Male,USA,2024-09-04 08:07:29,Organic Search
CUST_07079,41,Other,Germany,2024-03-06 14:44:28,Organic Search
CUST_04382,37,Male,USA,2023-09-24 12:47:35,Facebook Ads
CUST_08948,37,Male,Germany,2024-06-28 07:42:31,Email
CUST_08630,26,Male,USA,2024-06-08 23:23:24,Direct
CUST_01549,44,Female,USA,2023-04-05 04:16:06,Email
CUST_05886,55,Male,Japan,2023-12-25 00:48:58,Google Ads
CUST_11113,35,Female,Canada,2024-11-07 00:52:19,Google Ads
CUST_00246,30,Male,USA,2023-01-15 21:43:47,Email
CUST_07005,43,Female,USA,2024-03-02 02:41:32,Facebook Ads
CUST_11036,23,Male,Japan,2024-11-02 08:26:34,Direct
CUST_09255,37,Female,USA,2024-07-16 23:57:58,Facebook Ads
CUST_10318,18,Female,Germany,2024-09-19 16:04:31,Organic Search
CUST_01825,37,Male,Canada,2023-04-21 23:15:43,Google Ads
CUST_07736,18,Female,Canada,2024-04-15 14:02:28,Email
CUST_10977,44,Male,UK,2024-10-29 18:17:44,Google Ads
CUST_10243,29,Male,Canada,2024-09-15 02:33:58,Organic Search
CUST_07007,54,Female,USA,2024-03-02 05:36:45,Google Ads
CUST_07041,44,Male,Canada,2024-03-04 07:15:24,Organic Search
CUST_06997,44,Male,Canada,2024-03-01 15:00:41,Referral
CUST_01944,30,Female,USA,2023-04-29 05:00:59,Organic Search
CUST_08202,49,Male,UK,2024-05-13 22:27:28,Facebook Ads
CUST_04348,18,Female,France,2023-09-22 11:08:56,Google Ads
CUST_07188,60,Male,Germany,2024-03-13 05:53:40,Direct
CUST_07207,38,Male,UK,2024-03-14 09:38:12,Google Ads
CUST_05963,35,Female,UK,2023-12-29 17:14:44,Organic Search
CUST_08670,44,Male,USA,2024-06-11 09:47:41,Facebook Ads
CUST_02839,61,Male,Canada,2023-06-22 15:49:31,Google Ads
CUST_06936,40,Female,Canada,2024-02-26 21:56:38,Email
CUST_04533,41,Female,Germany,2023-10-03 17:16:17,Google Ads
CUST_05724,27,Male,Germany,2023-12-15 04:16:35,Referral
CUST_05472,39,Male,France,2023-11-29 20:19:32,Google Ads
CUST_10392,49,Male,USA,2024-09-24 04:07:28,Google Ads
CUST_05325,37,Male,USA,2023-11-20 21:41:16,Direct
CUST_07267,45,Male,UK,2024-03-18 01:14:39,Facebook Ads
CUST_11551,50,Male,Australia,2024-12-03 16:24:19,Facebook Ads
CUST_07305,40,Female,UK,2024-03-20 08:43:43,Google Ads
CUST_01427,59,Female,France,2023-03-28 18:08:01,Google Ads
CUST_09177,50,Female,USA,2024-07-12 06:04:35,Organic Search
CUST_07245,43,Female,USA,2024-03-16 17:07:17,Facebook Ads
CUST_04462,57,Female,Australia,2023-09-29 09:36:10,Facebook Ads
CUST_01220,60,Other,Australia,2023-03-16 03:53:18,Facebook Ads
CUST_02519,32,Male,France,2023-06-03 04:35:11,Google Ads
CUST_09783,21,Female,UK,2024-08-18 02:54:37,Email
CUST_01341,36,Female,USA,2023-03-23 12:33:47,Organic Search
CUST_07400,51,Male,France,2024-03-26 03:26:25,Organic Search
CUST_07665,45,Male,Japan,2024-04-11 06:22:21,Google Ads
CUST_11657,52,Male,USA,2024-12-10 03:10:42,Organic Search
CUST_02800,38,Female,USA,2023-06-20 06:52:50,Direct
CUST_11925,29,Male,USA,2024-12-26 10:29:27,Organic Search
CUST_11994,23,Other,USA,2024-12-30 15:14:21,Google Ads
CUST_07545,47,Male,USA,2024-04-03 23:09:29,Email
CUST_02797,41,Female,Japan,2023-06-20 02:30:01,Facebook Ads
CUST_09042,38,Male,USA,2024-07-04 00:57:36,Facebook Ads
CUST_03948,40,Other,USA,2023-08-29 03:06:01,Organic Search
CUST_10248,42,Female,Germany,2024-09-15 09:52:01,Email
CUST_01228,33,Female,USA,2023-03-16 15:34:09,Referral
CUST_03958,32,Male,France,2023-08-29 17:42:05,Google Ads
CUST_07447,44,Female,Canada,2024-03-29 00:03:58,Organic Search
CUST_03204,50,Female,USA,2023-07-14 20:46:11,Google Ads
CUST_10584,18,Female,Canada,2024-10-05 20:28:04,Google Ads
CUST_01911,55,Female,USA,2023-04-27 04:49:57,Email
CUST_05757,41,Female,Canada,2023-12-17 04:27:37,Direct
CUST_09047,50,Female,USA,2024-07-04 08:15:38,Facebook Ads
CUST_09859,41,Male,UK,2024-08-22 17:52:46,Email
CUST_06059,66,Female,Japan,2024-01-04 13:25:02,Direct
CUST_11304,18,Male,Germany,2024-11-18 15:45:19,Email
CUST_03091,18,Female,UK,2023-07-07 23:46:34,Facebook Ads
CUST_05082,36,Female,Canada,2023-11-06 02:52:42,Organic Search
CUST_06488,18,Female,Germany,2024-01-30 15:48:34,Facebook Ads
CUST_08159,40,Female,Germany,2024-05-11 07:40:22,Google Ads
CUST_08774,42,Male,USA,2024-06-17 17:38:51,Google Ads
CUST_07984,57,Female,UK,2024-04-30 16:09:05,Email
CUST_09284,43,Female,USA,2024-07-18 18:18:34,Referral
CUST_03046,18,Male,UK,2023-07-05 06:04:14,Organic Search
CUST_05062,47,Female,Canada,2023-11-04 21:40:33,Facebook Ads
CUST_09623,37,Female,USA,2024-08-08 09:17:27,Organic Search
CUST_01127,38,Female,Japan,2023-03-10 12:05:49,Facebook Ads
CUST_00250,39,Female,Canada,2023-01-16 03:34:13,Direct
CUST_08076,36,Female,USA,2024-05-06 06:28:57,Email
CUST_06199,31,Male,Germany,2024-01-13 01:50:03,Organic Search
CUST_06827,18,Male,UK,2024-02-20 06:47:26,Google Ads
CUST_03025,18,Male,USA,2023-07-03 23:24:29,Google Ads
CUST_06869,28,Male,USA,2024-02-22 20:06:56,Google Ads
CUST_01681,39,Male,USA,2023-04-13 05:00:16,Referral
CUST_10123,43,Male,USA,2024-09-07 19:21:06,Email
CUST_01035,29,Male,USA,2023-03-04 21:45:57,Google Ads
CUST_03673,21,Female,USA,2023-08-12 09:34:00,Google Ads
CUST_07392,35,Male,UK,2024-03-25 15:45:34,Direct
CUST_05824,49,Male,Canada,2023-12-21 06:17:19,Referral
CUST_02557,18,Male,Germany,2023-06-05 12:04:16,Google Ads
CUST_04814,25,Female,Canada,2023-10-20 19:33:56,Google Ads
CUST_08721,31,Female,USA,2024-06-14 12:15:40,Organic Search
CUST_09515,37,Female,USA,2024-08-01 19:35:51,Organic Search
