customer_id,email_opens,email_clicks,ad_impressions,ad_clicks,email_click_rate,ad_click_rate
CUST_09293,2,1,48,4,0.5000,0.0833
CUST_06286,2,0,50,2,0.0000,0.0400
CUST_11865,2,2,46,1,1.0000,0.0217
CUST_06334,3,0,55,2,0.0000,0.0364
CUST_07050,2,1,43,2,0.5000,0.0465
CUST_06009,5,1,55,3,0.2000,0.0545
CUST_08590,0,0,44,1,0.0000,0.0227
CUST_08329,3,1,46,0,0.3333,0.0000
CUST_07514,6,2,71,4,0.3333,0.0563
CUST_08727,5,0,51,1,0.0000,0.0196
CUST_06874,2,1,57,3,0.5000,0.0526
CUST_11109,3,1,53,5,0.3333,0.0943
CUST_01809,3,3,43,3,1.0000,0.0698
CUST_11077,4,3,42,0,0.7500,0.0000
CUST_02720,3,0,45,2,0.0000,0.0444
CUST_07388,7,2,47,8,0.2857,0.1702
CUST_00713,1,1,43,3,1.0000,0.0698
CUST_03166,3,1,46,2,0.3333,0.0435
CUST_04798,3,0,63,4,0.0000,0.0635
CUST_05951,3,2,50,1,0.6667,0.0200
CUST_04145,2,0,52,1,0.0000,0.0192
CUST_10601,8,3,36,1,0.3750,0.0278
CUST_11015,2,1,61,2,0.5000,0.0328
CUST_08984,3,1,51,1,0.3333,0.0196
CUST_06395,6,0,61,3,0.0000,0.0492
CUST_05158,2,0,45,1,0.0000,0.0222
CUST_02143,5,1,35,2,0.2000,0.0571
CUST_11348,2,0,38,4,0.0000,0.1053
CUST_04121,5,2,42,2,0.4000,0.0476
CUST_00749,3,0,53,2,0.0000,0.0377
CUST_07069,3,0,63,1,0.0000,0.0159
CUST_08928,0,0,52,5,0.0000,0.0962
CUST_05194,4,0,45,2,0.0000,0.0444
CUST_05178,4,1,45,3,0.2500,0.0667
CUST_11743,8,1,59,4,0.1250,0.0678
CUST_10765,4,0,42,2,0.0000,0.0476
CUST_02600,2,1,57,2,0.5000,0.0351
CUST_10265,3,1,46,1,0.3333,0.0217
CUST_08378,3,0,57,3,0.0000,0.0526
CUST_00674,5,1,40,3,0.2000,0.0750
CUST_10561,6,2,46,3,0.3333,0.0652
CUST_00891,1,0,52,5,0.0000,0.0962
CUST_09263,4,0,48,4,0.0000,0.0833
CUST_11611,1,1,49,1,1.0000,0.0204
CUST_07799,2,1,48,0,0.5000,0.0000
CUST_08182,3,2,56,4,0.6667,0.0714
CUST_03660,3,1,56,4,0.3333,0.0714
CUST_03442,2,1,54,5,0.5000,0.0926
CUST_11826,2,0,53,0,0.0000,0.0000
CUST_03156,1,0,46,4,0.0000,0.0870
CUST_09920,1,1,42,0,1.0000,0.0000
CUST_06971,2,0,55,8,0.0000,0.1455
CUST_00212,5,3,59,2,0.6000,0.0339
CUST_01661,2,1,66,4,0.5000,0.0606
CUST_08512,5,2,49,4,0.4000,0.0816
CUST_06750,4,1,47,0,0.2500,0.0000
CUST_05287,5,2,41,3,0.4000,0.0732
CUST_10646,4,1,47,5,0.2500,0.1064
CUST_04358,1,0,56,1,0.0000,0.0179
CUST_09664,3,1,44,3,0.3333,0.0682
CUST_07438,1,0,48,0,0.0000,0.0000
CUST_07963,0,0,49,1,0.0000,0.0204
CUST_06084,0,0,45,2,0.0000,0.0444
CUST_02983,4,0,55,0,0.0000,0.0000
CUST_08664,2,1,56,1,0.5000,0.0179
CUST_11982,4,1,49,4,0.2500,0.0816
CUST_04328,7,2,43,1,0.2857,0.0233
CUST_04901,2,0,45,1,0.0000,0.0222
CUST_01043,3,1,48,7,0.3333,0.1458
CUST_01811,0,0,51,3,0.0000,0.0588
CUST_05753,3,2,42,3,0.6667,0.0714
CUST_02856,4,0,58,3,0.0000,0.0517
CUST_02521,3,1,49,2,0.3333,0.0408
CUST_11277,4,1,45,1,0.2500,0.0222
CUST_04855,4,1,51,5,0.2500,0.0980
CUST_04223,4,0,52,2,0.0000,0.0385
CUST_03392,3,2,48,4,0.6667,0.0833
CUST_10022,4,2,45,4,0.5000,0.0889
CUST_04096,4,1,39,2,0.2500,0.0513
CUST_01401,1,0,58,3,0.0000,0.0517
CUST_06099,3,2,45,2,0.6667,0.0444
CUST_08988,1,1,46,2,1.0000,0.0435
CUST_09150,5,1,59,5,0.2000,0.0847
CUST_06339,7,2,35,1,0.2857,0.0286
CUST_01048,4,2,35,2,0.5000,0.0571
CUST_04712,4,2,58,7,0.5000,0.1207
CUST_05670,5,1,54,2,0.2000,0.0370
CUST_01112,6,0,52,2,0.0000,0.0385
CUST_07894,2,0,53,1,0.0000,0.0189
CUST_10349,7,0,52,2,0.0000,0.0385
CUST_11824,0,0,61,5,0.0000,0.0820
CUST_01003,4,0,35,2,0.0000,0.0571
CUST_06051,4,2,49,4,0.5000,0.0816
CUST_03715,3,1,39,3,0.3333,0.0769
CUST_08851,3,1,43,3,0.3333,0.0698
CUST_08503,2,0,49,1,0.0000,0.0204
CUST_03920,1,1,45,4,1.0000,0.0889
CUST_05438,3,0,44,5,0.0000,0.1136
CUST_10464,2,0,49,5,0.0000,0.1020
CUST_00099,3,1,49,4,0.3333,0.0816
CUST_07525,4,1,45,5,0.2500,0.1111
CUST_01635,3,1,46,3,0.3333,0.0652
CUST_00278,1,0,51,2,0.0000,0.0392
CUST_10198,2,0,54,1,0.0000,0.0185
CUST_06992,1,0,47,0,0.0000,0.0000
CUST_07859,1,1,52,4,1.0000,0.0769
CUST_11373,2,2,53,3,1.0000,0.0566
CUST_11810,2,0,48,3,0.0000,0.0625
CUST_03395,5,2,61,5,0.4000,0.0820
CUST_07794,4,1,54,5,0.2500,0.0926
CUST_08195,4,2,40,1,0.5000,0.0250
CUST_02130,0,0,44,4,0.0000,0.0909
CUST_09701,4,1,56,4,0.2500,0.0714
CUST_07045,5,2,51,3,0.4000,0.0588
CUST_08097,5,0,48,1,0.0000,0.0208
CUST_04451,1,0,46,4,0.0000,0.0870
CUST_01832,4,2,43,2,0.5000,0.0465
CUST_11999,1,0,58,1,0.0000,0.0172
CUST_07995,3,1,47,2,0.3333,0.0426
CUST_08053,6,3,46,2,0.5000,0.0435
CUST_06131,5,2,49,1,0.4000,0.0204
CUST_04713,4,0,41,0,0.0000,0.0000
CUST_08012,2,0,43,0,0.0000,0.0000
CUST_10469,2,0,47,4,0.0000,0.0851
CUST_05657,4,1,54,1,0.2500,0.0185
CUST_06924,5,2,48,0,0.4000,0.0000
CUST_01426,5,1,59,3,0.2000,0.0508
CUST_02303,1,0,47,1,0.0000,0.0213
CUST_03806,4,1,35,2,0.2500,0.0571
CUST_11360,3,1,34,0,0.3333,0.0000
CUST_06077,1,1,44,1,1.0000,0.0227
CUST_06105,2,1,45,2,0.5000,0.0444
CUST_05925,5,2,52,0,0.4000,0.0000
CUST_03668,5,0,50,5,0.0000,0.1000
CUST_11402,5,2,37,1,0.4000,0.0270
CUST_11212,2,1,56,3,0.5000,0.0536
CUST_03001,0,0,47,3,0.0000,0.0638
CUST_02511,5,2,53,3,0.4000,0.0566
CUST_01930,2,1,60,1,0.5000,0.0167
CUST_07925,3,1,55,4,0.3333,0.0727
CUST_07581,2,0,45,1,0.0000,0.0222
CUST_09202,4,3,51,0,0.7500,0.0000
CUST_09524,5,1,46,2,0.2000,0.0435
CUST_08468,2,1,45,1,0.5000,0.0222
CUST_05813,5,2,44,5,0.4000,0.1136
CUST_07279,2,1,38,1,0.5000,0.0263
CUST_03377,4,1,54,2,0.2500,0.0370
CUST_09338,3,1,40,0,0.3333,0.0000
CUST_10599,1,1,50,1,1.0000,0.0200
CUST_06038,6,3,53,3,0.5000,0.0566
CUST_05833,2,1,52,0,0.5000,0.0000
CUST_09609,5,1,37,4,0.2000,0.1081
CUST_11399,10,2,69,4,0.2000,0.0580
CUST_10346,3,1,61,0,0.3333,0.0000
CUST_05216,2,0,45,3,0.0000,0.0667
CUST_08639,3,0,51,3,0.0000,0.0588
CUST_08023,3,2,51,4,0.6667,0.0784
CUST_11375,2,1,50,6,0.5000,0.1200
CUST_02327,6,2,52,2,0.3333,0.0385
CUST_06552,2,0,56,5,0.0000,0.0893
CUST_09559,2,0,50,2,0.0000,0.0400
CUST_01224,2,1,50,3,0.5000,0.0600
CUST_03616,3,1,52,3,0.3333,0.0577
CUST_08088,6,2,49,2,0.3333,0.0408
CUST_08890,5,1,40,0,0.2000,0.0000
CUST_03073,5,3,55,1,0.6000,0.0182
CUST_01057,2,0,46,1,0.0000,0.0217
CUST_00072,3,1,59,0,0.3333,0.0000
CUST_10437,3,1,46,4,0.3333,0.0870
CUST_01469,0,0,58,5,0.0000,0.0862
CUST_10890,0,0,60,5,0.0000,0.0833
CUST_03314,6,2,52,1,0.3333,0.0192
CUST_11428,0,0,55,6,0.0000,0.1091
CUST_05974,2,0,43,4,0.0000,0.0930
CUST_03533,3,1,45,3,0.3333,0.0667
CUST_08749,2,0,51,0,0.0000,0.0000
CUST_09972,2,0,38,3,0.0000,0.0789
CUST_11226,3,1,64,1,0.3333,0.0156
CUST_03336,5,2,47,0,0.4000,0.0000
CUST_01764,2,0,60,1,0.0000,0.0167
CUST_06785,8,2,42,3,0.2500,0.0714
CUST_09534,3,0,45,5,0.0000,0.1111
CUST_05643,6,1,48,4,0.1667,0.0833
CUST_08553,1,0,51,5,0.0000,0.0980
CUST_01776,2,1,57,1,0.5000,0.0175
CUST_03768,2,0,40,2,0.0000,0.0500
CUST_11567,7,1,47,3,0.1429,0.0638
CUST_05483,5,2,46,0,0.4000,0.0000
CUST_07749,2,0,52,0,0.0000,0.0000
CUST_06149,1,0,47,1,0.0000,0.0213
CUST_03059,2,0,43,2,0.0000,0.0465
CUST_04353,2,1,49,0,0.5000,0.0000
CUST_08394,4,0,49,3,0.0000,0.0612
CUST_08425,5,2,39,0,0.4000,0.0000
CUST_04112,1,0,61,2,0.0000,0.0328
CUST_00274,1,1,58,3,1.0000,0.0517
CUST_03317,4,1,55,4,0.2500,0.0727
CUST_11310,5,1,57,5,0.2000,0.0877
CUST_04912,3,2,52,2,0.6667,0.0385
CUST_09333,1,0,55,2,0.0000,0.0364
CUST_08989,1,1,49,1,1.0000,0.0204
CUST_02457,0,0,41,4,0.0000,0.0976
CUST_06397,3,2,55,3,0.6667,0.0545
CUST_04748,6,0,46,2,0.0000,0.0435
CUST_06385,4,1,55,5,0.2500,0.0909
CUST_10015,3,1,47,3,0.3333,0.0638
CUST_04138,3,0,43,2,0.0000,0.0465
CUST_09494,1,0,56,2,0.0000,0.0357
CUST_03927,6,3,48,3,0.5000,0.0625
CUST_10988,3,1,55,2,0.3333,0.0364
CUST_06991,0,0,46,3,0.0000,0.0652
CUST_08550,2,0,50,2,0.0000,0.0400
CUST_00880,1,0,52,4,0.0000,0.0769
CUST_03688,6,3,49,6,0.5000,0.1224
CUST_00833,9,2,49,5,0.2222,0.1020
CUST_01901,3,0,44,3,0.0000,0.0682
CUST_10451,4,0,46,2,0.0000,0.0435
CUST_04933,2,1,60,3,0.5000,0.0500
CUST_10418,6,1,52,2,0.1667,0.0385
CUST_08080,1,1,58,4,1.0000,0.0690
CUST_11405,1,0,44,3,0.0000,0.0682
CUST_02422,2,1,45,4,0.5000,0.0889
CUST_08074,4,1,51,4,0.2500,0.0784
CUST_08897,2,0,48,4,0.0000,0.0833
CUST_05445,7,3,67,2,0.4286,0.0299
CUST_03429,6,2,50,4,0.3333,0.0800
CUST_07739,5,0,44,3,0.0000,0.0682
CUST_07467,2,0,53,1,0.0000,0.0189
CUST_01444,3,2,48,1,0.6667,0.0208
CUST_07042,2,0,48,1,0.0000,0.0208
CUST_10564,4,2,56,1,0.5000,0.0179
CUST_04816,1,0,38,2,0.0000,0.0526
CUST_03457,0,0,57,1,0.0000,0.0175
CUST_08043,4,2,49,6,0.5000,0.1224
CUST_09457,2,1,51,4,0.5000,0.0784
CUST_03850,5,1,46,3,0.2000,0.0652
CUST_02030,4,1,42,0,0.2500,0.0000
CUST_08647,3,1,41,2,0.3333,0.0488
CUST_01478,2,0,54,3,0.0000,0.0556
CUST_07246,1,1,58,4,1.0000,0.0690
CUST_02344,3,1,44,2,0.3333,0.0455
CUST_05892,3,1,36,2,0.3333,0.0556
CUST_11384,1,1,59,3,1.0000,0.0508
CUST_08740,2,1,51,4,0.5000,0.0784
CUST_02397,5,2,48,2,0.4000,0.0417
CUST_09901,9,3,52,3,0.3333,0.0577
CUST_06238,2,1,44,2,0.5000,0.0455
CUST_01319,2,0,62,0,0.0000,0.0000
CUST_01448,4,0,61,4,0.0000,0.0656
CUST_02152,1,1,52,3,1.0000,0.0577
CUST_00964,5,2,54,2,0.4000,0.0370
CUST_06791,6,3,62,1,0.5000,0.0161
CUST_06049,4,3,58,1,0.7500,0.0172
CUST_11885,3,3,69,7,1.0000,0.1014
CUST_07568,6,1,50,5,0.1667,0.1000
CUST_08148,1,0,46,2,0.0000,0.0435
CUST_10367,3,0,48,1,0.0000,0.0208
CUST_02385,3,1,54,1,0.3333,0.0185
CUST_06948,1,0,47,1,0.0000,0.0213
CUST_05385,1,0,43,1,0.0000,0.0233
CUST_09907,2,1,47,4,0.5000,0.0851
CUST_00569,5,1,51,3,0.2000,0.0588
CUST_05160,5,1,49,2,0.2000,0.0408
CUST_02995,4,1,51,5,0.2500,0.0980
CUST_08435,3,1,45,2,0.3333,0.0444
CUST_05364,1,0,49,3,0.0000,0.0612
CUST_05973,3,0,56,5,0.0000,0.0893
CUST_03881,3,1,51,0,0.3333,0.0000
CUST_03591,1,0,67,3,0.0000,0.0448
CUST_01977,3,2,45,4,0.6667,0.0889
CUST_10455,1,0,59,3,0.0000,0.0508
CUST_05091,5,2,45,2,0.4000,0.0444
CUST_02270,1,0,60,7,0.0000,0.1167
CUST_07234,4,0,71,6,0.0000,0.0845
CUST_02059,3,1,47,0,0.3333,0.0000
CUST_11945,1,0,49,1,0.0000,0.0204
CUST_09667,5,0,41,1,0.0000,0.0244
CUST_11192,5,2,46,1,0.4000,0.0217
CUST_01642,4,3,44,2,0.7500,0.0455
CUST_04190,2,1,44,1,0.5000,0.0227
CUST_08433,1,1,56,2,1.0000,0.0357
CUST_10873,2,0,59,4,0.0000,0.0678
CUST_01631,4,0,62,0,0.0000,0.0000
CUST_07166,5,2,48,2,0.4000,0.0417
CUST_05659,4,3,52,3,0.7500,0.0577
CUST_06647,1,0,54,6,0.0000,0.1111
CUST_06806,3,1,49,1,0.3333,0.0204
CUST_08827,2,1,59,3,0.5000,0.0508
CUST_00618,6,0,57,2,0.0000,0.0351
CUST_08791,1,1,47,2,1.0000,0.0426
CUST_07549,3,3,39,1,1.0000,0.0256
CUST_03207,4,2,51,5,0.5000,0.0980
CUST_01655,1,0,43,0,0.0000,0.0000
CUST_04338,3,0,57,2,0.0000,0.0351
CUST_00769,3,2,49,1,0.6667,0.0204
CUST_09091,3,0,62,2,0.0000,0.0323
CUST_03286,0,0,48,0,0.0000,0.0000
CUST_05529,2,0,59,5,0.0000,0.0847
CUST_11642,2,0,39,2,0.0000,0.0513
CUST_10188,2,0,46,4,0.0000,0.0870
CUST_04834,0,0,50,3,0.0000,0.0600
CUST_03832,1,0,48,0,0.0000,0.0000
CUST_04936,6,1,40,4,0.1667,0.1000
CUST_00592,0,0,61,6,0.0000,0.0984
CUST_06856,4,2,55,4,0.5000,0.0727
CUST_08860,2,0,38,2,0.0000,0.0526
CUST_10843,6,1,55,2,0.1667,0.0364
CUST_11965,2,1,59,4,0.5000,0.0678
CUST_02468,5,2,54,5,0.4000,0.0926
CUST_04843,0,0,44,0,0.0000,0.0000
CUST_04291,1,0,42,2,0.0000,0.0476
CUST_01767,2,1,55,3,0.5000,0.0545
CUST_10279,1,0,50,3,0.0000,0.0600
CUST_01551,6,2,43,2,0.3333,0.0465
CUST_05712,2,2,58,2,1.0000,0.0345
CUST_00336,2,1,45,4,0.5000,0.0889
CUST_08506,1,0,48,2,0.0000,0.0417
CUST_09232,1,0,44,4,0.0000,0.0909
CUST_01923,3,0,46,0,0.0000,0.0000
CUST_09522,4,0,39,2,0.0000,0.0513
CUST_03175,4,4,38,2,1.0000,0.0526
CUST_11819,3,2,42,1,0.6667,0.0238
CUST_04160,3,0,48,0,0.0000,0.0000
CUST_03272,2,0,61,3,0.0000,0.0492
CUST_03690,4,1,45,3,0.2500,0.0667
CUST_11514,1,1,56,2,1.0000,0.0357
CUST_09191,2,2,42,2,1.0000,0.0476
CUST_03581,2,0,51,1,0.0000,0.0196
CUST_01064,3,1,42,0,0.3333,0.0000
CUST_10971,0,0,43,0,0.0000,0.0000
CUST_11628,4,2,59,5,0.5000,0.0847
CUST_07832,3,1,37,0,0.3333,0.0000
CUST_07592,3,0,43,3,0.0000,0.0698
CUST_00664,8,1,64,5,0.1250,0.0781
CUST_07151,5,2,43,2,0.4000,0.0465
CUST_09531,5,4,41,1,0.8000,0.0244
CUST_04378,5,3,56,6,0.6000,0.1071
CUST_00456,3,1,46,1,0.3333,0.0217
CUST_09010,5,3,61,4,0.6000,0.0656
CUST_11645,3,1,50,3,0.3333,0.0600
CUST_10156,3,1,52,4,0.3333,0.0769
CUST_06829,2,0,55,2,0.0000,0.0364
CUST_11741,5,1,59,2,0.2000,0.0339
CUST_08340,4,3,45,0,0.7500,0.0000
CUST_05006,2,0,53,3,0.0000,0.0566
CUST_09233,2,2,55,1,1.0000,0.0182
CUST_04866,2,0,61,0,0.0000,0.0000
CUST_04897,5,1,52,0,0.2000,0.0000
CUST_02790,3,0,44,2,0.0000,0.0455
CUST_00016,6,1,56,4,0.1667,0.0714
CUST_02715,1,0,50,3,0.0000,0.0600
CUST_09097,4,0,54,1,0.0000,0.0185
CUST_02014,0,0,54,2,0.0000,0.0370
CUST_09417,2,0,44,1,0.0000,0.0227
CUST_01447,5,2,51,2,0.4000,0.0392
CUST_04955,2,0,56,3,0.0000,0.0536
CUST_07638,2,2,38,5,1.0000,0.1316
CUST_11802,4,1,54,1,0.2500,0.0185
CUST_06596,2,1,45,3,0.5000,0.0667
CUST_10471,2,0,45,6,0.0000,0.1333
CUST_11672,4,2,53,5,0.5000,0.0943
CUST_02808,2,0,66,4,0.0000,0.0606
CUST_02778,6,2,42,0,0.3333,0.0000
CUST_04258,5,1,40,3,0.2000,0.0750
CUST_03126,2,0,49,1,0.0000,0.0204
CUST_08287,5,2,47,1,0.4000,0.0213
CUST_11173,2,0,40,2,0.0000,0.0500
CUST_03917,5,2,59,6,0.4000,0.1017
CUST_09261,4,1,48,2,0.2500,0.0417
CUST_05153,3,1,44,1,0.3333,0.0227
CUST_07710,5,3,47,2,0.6000,0.0426
CUST_01449,4,1,47,3,0.2500,0.0638
CUST_07594,4,1,55,6,0.2500,0.1091
CUST_10181,3,1,53,1,0.3333,0.0189
CUST_05401,3,1,57,1,0.3333,0.0175
CUST_08804,3,1,54,0,0.3333,0.0000
CUST_10509,4,0,54,1,0.0000,0.0185
CUST_10430,2,2,50,2,1.0000,0.0400
CUST_00671,2,0,44,5,0.0000,0.1136
CUST_00607,4,2,51,5,0.5000,0.0980
CUST_04113,6,0,45,0,0.0000,0.0000
CUST_10445,4,1,49,6,0.2500,0.1224
CUST_06522,1,0,47,2,0.0000,0.0426
CUST_11465,3,0,50,1,0.0000,0.0200
CUST_00778,1,0,48,1,0.0000,0.0208
CUST_03463,1,0,43,4,0.0000,0.0930
CUST_09073,4,1,43,3,0.2500,0.0698
CUST_05802,2,1,52,0,0.5000,0.0000
CUST_09727,3,2,56,6,0.6667,0.1071
CUST_09120,4,1,49,3,0.2500,0.0612
CUST_07835,6,1,48,1,0.1667,0.0208
CUST_01274,2,0,54,4,0.0000,0.0741
CUST_10365,6,0,48,0,0.0000,0.0000
CUST_00858,3,2,45,2,0.6667,0.0444
CUST_08525,4,1,53,2,0.2500,0.0377
CUST_10603,3,2,54,2,0.6667,0.0370
CUST_06728,2,1,50,4,0.5000,0.0800
CUST_04510,5,2,45,2,0.4000,0.0444
CUST_10375,4,0,63,5,0.0000,0.0794
CUST_09723,0,0,64,3,0.0000,0.0469
CUST_02490,4,1,48,2,0.2500,0.0417
CUST_00772,0,0,43,1,0.0000,0.0233
CUST_01625,2,2,55,2,1.0000,0.0364
CUST_01736,5,1,59,4,0.2000,0.0678
CUST_08277,3,1,60,2,0.3333,0.0333
CUST_04355,3,1,54,4,0.3333,0.0741
CUST_03083,5,0,38,1,0.0000,0.0263
CUST_03497,1,1,44,2,1.0000,0.0455
CUST_00792,0,0,38,2,0.0000,0.0526
CUST_02821,5,1,59,3,0.2000,0.0508
CUST_09910,0,0,59,3,0.0000,0.0508
CUST_03333,4,3,51,5,0.7500,0.0980
CUST_09525,4,0,37,3,0.0000,0.0811
CUST_09828,3,1,43,2,0.3333,0.0465
CUST_06320,2,1,49,2,0.5000,0.0408
CUST_07325,1,0,49,2,0.0000,0.0408
CUST_05225,2,1,52,4,0.5000,0.0769
CUST_01699,1,0,58,1,0.0000,0.0172
CUST_00279,4,2,53,4,0.5000,0.0755
CUST_00129,1,0,62,1,0.0000,0.0161
CUST_11751,1,0,46,6,0.0000,0.1304
CUST_10797,3,1,46,4,0.3333,0.0870
CUST_00864,6,2,57,0,0.3333,0.0000
CUST_04074,2,0,45,4,0.0000,0.0889
CUST_03179,6,4,46,2,0.6667,0.0435
CUST_00767,2,0,44,3,0.0000,0.0682
CUST_02282,2,1,55,3,0.5000,0.0545
CUST_10705,6,3,58,2,0.5000,0.0345
CUST_03390,2,0,46,5,0.0000,0.1087
CUST_01240,2,0,59,1,0.0000,0.0169
CUST_07512,1,0,47,0,0.0000,0.0000
CUST_05859,4,0,49,2,0.0000,0.0408
CUST_06003,4,3,60,2,0.7500,0.0333
CUST_10483,2,0,45,1,0.0000,0.0222
CUST_05330,4,0,44,2,0.0000,0.0455
CUST_08963,6,5,44,0,0.8333,0.0000
CUST_00405,2,0,43,3,0.0000,0.0698
CUST_01230,3,0,41,3,0.0000,0.0732
CUST_10841,0,0,58,3,0.0000,0.0517
CUST_10893,1,1,63,1,1.0000,0.0159
CUST_07758,2,1,55,1,0.5000,0.0182
CUST_09900,2,2,57,5,1.0000,0.0877
CUST_01280,1,1,43,0,1.0000,0.0000
CUST_11977,2,1,44,1,0.5000,0.0227
CUST_04248,3,1,59,2,0.3333,0.0339
CUST_00747,0,0,41,2,0.0000,0.0488
CUST_11108,3,1,55,3,0.3333,0.0545
CUST_00633,6,1,60,0,0.1667,0.0000
CUST_06327,3,1,64,4,0.3333,0.0625
CUST_07270,4,1,49,1,0.2500,0.0204
CUST_05073,1,0,67,2,0.0000,0.0299
CUST_09992,1,0,51,2,0.0000,0.0392
CUST_11992,4,1,43,1,0.2500,0.0233
CUST_06725,1,0,52,1,0.0000,0.0192
CUST_02007,4,0,60,5,0.0000,0.0833
CUST_05617,2,0,48,4,0.0000,0.0833
CUST_05546,4,2,44,4,0.5000,0.0909
CUST_00480,2,1,45,6,0.5000,0.1333
CUST_02068,7,0,56,1,0.0000,0.0179
CUST_11589,2,0,49,1,0.0000,0.0204
CUST_10120,1,1,64,2,1.0000,0.0313
CUST_01034,6,3,42,2,0.5000,0.0476
CUST_03230,4,2,49,5,0.5000,0.1020
CUST_11985,3,2,58,1,0.6667,0.0172
CUST_06983,2,2,58,2,1.0000,0.0345
CUST_04367,6,1,45,0,0.1667,0.0000
CUST_04679,2,1,49,2,0.5000,0.0408
CUST_09474,3,2,48,0,0.6667,0.0000
CUST_09561,2,0,58,4,0.0000,0.0690
CUST_08795,2,1,47,4,0.5000,0.0851
CUST_10472,4,0,61,1,0.0000,0.0164
CUST_01419,0,0,53,4,0.0000,0.0755
CUST_10628,2,0,65,2,0.0000,0.0308
CUST_01929,3,0,46,3,0.0000,0.0652
CUST_03989,3,1,51,3,0.3333,0.0588
CUST_07145,2,0,47,3,0.0000,0.0638
CUST_10918,1,0,42,3,0.0000,0.0714
CUST_04548,4,0,48,1,0.0000,0.0208
CUST_05885,1,1,47,2,1.0000,0.0426
CUST_02861,1,0,54,2,0.0000,0.0370
CUST_08850,4,0,38,3,0.0000,0.0789
CUST_09960,4,0,40,0,0.0000,0.0000
CUST_00539,2,1,57,2,0.5000,0.0351
CUST_11214,3,1,50,2,0.3333,0.0400
CUST_00879,1,0,51,0,0.0000,0.0000
CUST_06381,4,1,47,2,0.2500,0.0426
CUST_10654,4,1,49,0,0.2500,0.0000
CUST_00561,5,1,42,4,0.2000,0.0952
CUST_05873,3,0,49,1,0.0000,0.0204
CUST_02575,6,2,53,1,0.3333,0.0189
CUST_07943,0,0,57,7,0.0000,0.1228
CUST_04180,4,2,45,5,0.5000,0.1111
CUST_11359,2,1,47,5,0.5000,0.1064
CUST_09080,3,1,66,4,0.3333,0.0606
CUST_07778,4,1,43,1,0.2500,0.0233
CUST_05450,5,1,45,7,0.2000,0.1556
CUST_03763,1,0,61,3,0.0000,0.0492
CUST_10003,2,0,52,3,0.0000,0.0577
CUST_08947,4,2,41,1,0.5000,0.0244
CUST_11887,3,0,46,2,0.0000,0.0435
CUST_08342,1,1,65,5,1.0000,0.0769
CUST_00989,3,1,34,4,0.3333,0.1176
CUST_00624,3,0,46,2,0.0000,0.0435
CUST_02137,0,0,59,5,0.0000,0.0847
CUST_06538,3,2,44,2,0.6667,0.0455
CUST_02788,1,1,50,4,1.0000,0.0800
CUST_11947,1,0,45,1,0.0000,0.0222
CUST_02895,5,2,57,3,0.4000,0.0526
CUST_06313,5,2,56,2,0.4000,0.0357
CUST_03256,6,0,48,3,0.0000,0.0625
CUST_10488,7,1,48,2,0.1429,0.0417
CUST_07535,4,2,62,4,0.5000,0.0645
CUST_07764,1,0,61,2,0.0000,0.0328
CUST_05519,3,1,41,2,0.3333,0.0488
CUST_11516,2,1,52,1,0.5000,0.0192
CUST_09040,3,1,44,0,0.3333,0.0000
CUST_04603,1,0,56,1,0.0000,0.0179
CUST_11298,5,1,60,3,0.2000,0.0500
CUST_02707,4,3,50,4,0.7500,0.0800
CUST_01593,0,0,47,3,0.0000,0.0638
CUST_06520,2,1,44,2,0.5000,0.0455
CUST_09713,3,1,43,0,0.3333,0.0000
CUST_07655,3,2,52,1,0.6667,0.0192
CUST_10124,5,3,46,0,0.6000,0.0000
CUST_09523,1,0,45,4,0.0000,0.0889
CUST_00404,1,0,51,2,0.0000,0.0392
CUST_11725,3,2,50,1,0.6667,0.0200
CUST_01304,4,1,58,0,0.2500,0.0000
CUST_09762,1,1,53,4,1.0000,0.0755
CUST_11941,2,0,43,3,0.0000,0.0698
CUST_08398,1,0,51,3,0.0000,0.0588
CUST_04986,0,0,40,1,0.0000,0.0250
CUST_02117,7,1,54,4,0.1429,0.0741
CUST_03198,1,0,54,0,0.0000,0.0000
CUST_02263,1,0,43,0,0.0000,0.0000
CUST_10553,0,0,46,1,0.0000,0.0217
CUST_00560,4,2,57,4,0.5000,0.0702
CUST_10107,1,1,57,2,1.0000,0.0351
CUST_01209,5,1,55,4,0.2000,0.0727
CUST_11849,1,0,38,2,0.0000,0.0526
CUST_10934,3,2,62,4,0.6667,0.0645
CUST_08813,8,1,50,4,0.1250,0.0800
CUST_11409,3,0,46,3,0.0000,0.0652
CUST_11352,3,2,58,2,0.6667,0.0345
CUST_09948,2,1,47,5,0.5000,0.1064
CUST_10513,1,0,39,3,0.0000,0.0769
CUST_09867,2,0,46,2,0.0000,0.0435
CUST_11636,3,1,57,1,0.3333,0.0175
CUST_09751,0,0,74,3,0.0000,0.0405
CUST_05564,6,3,54,3,0.5000,0.0556
CUST_04928,1,0,51,4,0.0000,0.0784
CUST_09845,5,3,47,1,0.6000,0.0213
CUST_02643,6,0,39,3,0.0000,0.0769
CUST_03605,0,0,42,2,0.0000,0.0476
CUST_02645,4,1,36,0,0.2500,0.0000
CUST_00745,0,0,58,3,0.0000,0.0517
CUST_08281,0,0,49,6,0.0000,0.1224
CUST_05065,2,1,49,2,0.5000,0.0408
