customer_id,total_spent,number_of_orders,days_since_last_purchase,avg_order_value,customer_segment,churned
CUST_02692,11.82,2,17,5.91,Low Value,0
CUST_11423,11.64,2,29,5.82,Low Value,0
CUST_01431,11.63,2,19,5.82,Low Value,1
CUST_03790,11.48,2,58,5.74,Low Value,0
CUST_08920,11.35,2,83,5.68,Low Value,0
CUST_01207,11.34,2,25,5.67,Low Value,0
CUST_01293,11.32,2,53,5.66,Low Value,0
CUST_09766,11.18,2,6,5.59,Low Value,0
CUST_03595,11.16,2,5,5.58,Low Value,0
CUST_09576,11.14,2,48,5.57,Low Value,0
CUST_03158,11.12,2,48,5.56,Low Value,0
CUST_08520,11,2,110,5.5,Low Value,1
CUST_10937,10.95,2,4,5.48,Low Value,0
CUST_05115,10.85,2,10,5.43,Low Value,0
CUST_08383,10.82,2,32,5.41,Low Value,0
CUST_01041,10.77,2,60,5.39,Low Value,0
CUST_10136,10.75,2,33,5.38,Low Value,0
CUST_03551,10.74,2,1,5.37,Low Value,0
CUST_10517,10.74,2,13,5.37,Low Value,0
CUST_04772,10.71,2,18,5.36,Low Value,0
CUST_07200,10.52,2,9,5.26,Low Value,0
CUST_01606,10.51,2,74,5.26,Low Value,0
CUST_00563,10.4,2,39,5.2,Low Value,0
CUST_11257,10.33,2,26,5.17,Low Value,1
CUST_00993,10.26,2,74,5.13,Low Value,0
CUST_11720,10.26,2,61,5.13,Low Value,0
CUST_09768,10.23,2,27,5.12,Low Value,0
CUST_04789,9.86,2,14,4.93,Low Value,0
CUST_11087,9.82,2,13,4.91,Low Value,0
CUST_02478,9.8,2,1,4.9,Low Value,1
CUST_02251,9.67,2,9,4.84,Low Value,0
CUST_08552,9.6,2,83,4.8,Low Value,0
CUST_10359,9.54,2,32,4.77,Low Value,0
CUST_01802,9.53,2,35,4.77,Low Value,1
CUST_08033,9.51,2,40,4.76,Low Value,0
CUST_00724,9.5,2,56,4.75,Low Value,0
CUST_06047,9.49,2,3,4.75,Low Value,0
CUST_04000,9.48,2,4,4.74,Low Value,0
CUST_00471,9.45,2,16,4.73,Low Value,0
CUST_01546,9.41,2,17,4.71,Low Value,0
CUST_06799,9.4,2,20,4.7,Low Value,0
CUST_10007,9.38,2,7,4.69,Low Value,0
CUST_05306,9.34,2,26,4.67,Low Value,0
CUST_01520,9.33,2,129,4.67,Low Value,1
CUST_04422,9.24,2,46,4.62,Low Value,0
CUST_05407,8.97,2,2,4.49,Low Value,0
CUST_09657,8.92,2,128,4.46,Low Value,1
CUST_03361,8.82,2,21,4.41,Low Value,0
CUST_05116,8.81,2,11,4.41,Low Value,0
CUST_06868,8.75,2,3,4.38,Low Value,0
CUST_09736,8.7,2,28,4.35,Low Value,0
CUST_05908,8.56,2,33,4.28,Low Value,0
CUST_00632,8.55,2,11,4.28,Low Value,0
CUST_10793,8.48,2,19,4.24,Low Value,0
CUST_11871,8.48,2,20,4.24,Low Value,1
CUST_00513,8.44,2,155,4.22,Low Value,1
CUST_02202,8.31,2,7,4.16,Low Value,1
CUST_03278,8.26,2,34,4.13,Low Value,0
CUST_07558,8.26,2,95,4.13,Low Value,0
CUST_09291,8.24,2,52,4.12,Low Value,0
CUST_10524,8.14,2,7,4.07,Low Value,0
CUST_07082,8.05,2,15,4.03,Low Value,0
CUST_10591,7.97,2,56,3.99,Low Value,0
CUST_02676,7.91,2,0,3.96,Low Value,0
CUST_06637,7.9,2,84,3.95,Low Value,0
CUST_07340,7.9,2,3,3.95,Low Value,0
CUST_07955,7.75,2,8,3.88,Low Value,0
CUST_04626,7.7,2,5,3.85,Low Value,1
CUST_04379,7.58,2,6,3.79,Low Value,1
CUST_00223,7.55,2,17,3.78,Low Value,0
CUST_11422,7.55,2,6,3.78,Low Value,1
CUST_00437,7.29,2,114,3.65,Low Value,0
CUST_02474,7.29,2,8,3.65,Low Value,1
CUST_10219,7.2,2,24,3.6,Low Value,0
CUST_11394,7.14,2,6,3.57,Low Value,0
CUST_08699,6.93,2,24,3.47,Low Value,0
CUST_10951,6.89,2,39,3.45,Low Value,0
CUST_03116,6.88,2,21,3.44,Low Value,0
CUST_04329,6.86,2,82,3.43,Low Value,0
CUST_07779,6.83,2,12,3.42,Low Value,0
CUST_01118,6.82,2,11,3.41,Low Value,0
CUST_11796,6.82,2,45,3.41,Low Value,0
CUST_03389,6.81,2,3,3.41,Low Value,0
CUST_07867,6.72,2,46,3.36,Low Value,0
CUST_08739,6.72,2,14,3.36,Low Value,0
CUST_01276,6.67,2,0,3.34,Low Value,0
CUST_04782,6.66,2,36,3.33,Low Value,0
CUST_00520,6.61,2,34,3.31,Low Value,0
CUST_00823,6.58,2,0,3.29,Low Value,0
CUST_05967,6.55,2,65,3.28,Low Value,1
CUST_06850,6.34,2,15,3.17,Low Value,0
CUST_10665,6.3,2,57,3.15,Low Value,0
CUST_02156,6.24,2,21,3.12,Low Value,0
CUST_09957,6.14,2,77,3.07,Low Value,0
CUST_02717,6.11,2,31,3.06,Low Value,0
CUST_00123,5.91,2,5,2.96,Low Value,0
CUST_10068,5.86,2,53,2.93,Low Value,0
CUST_06600,5.74,2,42,2.87,Low Value,0
CUST_01831,5.71,2,1,2.86,Low Value,0
CUST_06831,5.71,2,23,2.86,Low Value,1
CUST_07990,5.56,2,10,2.78,Low Value,0
CUST_01619,5.33,2,11,2.67,Low Value,0
CUST_03026,5.23,2,32,2.62,Low Value,1
CUST_01746,5.2,2,4,2.6,Low Value,0
CUST_03064,4.82,2,5,2.41,Low Value,0
CUST_02461,4.79,2,45,2.4,Low Value,0
CUST_00214,4.74,2,35,2.37,Low Value,0
CUST_02189,4.71,2,57,2.36,Low Value,1
CUST_04326,4.63,2,27,2.32,Low Value,0
CUST_08831,4.63,2,8,2.32,Low Value,0
CUST_00284,4.42,2,1,2.21,Low Value,0
CUST_11293,4.34,2,9,2.17,Low Value,0
CUST_05599,4.3,2,8,2.15,Low Value,0
CUST_00969,4.29,2,36,2.15,Low Value,1
CUST_08304,4.27,2,57,2.14,Low Value,0
CUST_01788,4.13,2,6,2.07,Low Value,0
CUST_09799,4.13,2,1,2.07,Low Value,0
CUST_09222,4.12,2,30,2.06,Low Value,0
CUST_03636,4.04,2,3,2.02,Low Value,0
CUST_07630,4.02,2,33,2.01,Low Value,0
CUST_09442,3.99,2,25,2,Low Value,0
CUST_07864,3.96,2,87,1.98,Low Value,0
CUST_00687,3.94,2,1,1.97,Low Value,1
CUST_04546,3.81,2,83,1.91,Low Value,0
CUST_09808,3.78,2,20,1.89,Low Value,0
CUST_08401,3.76,2,16,1.88,Low Value,0
CUST_06768,3.65,2,86,1.83,Low Value,0
CUST_09706,3.62,2,45,1.81,Low Value,0
CUST_05836,3.5,2,32,1.75,Low Value,0
CUST_07782,3.46,2,45,1.73,Low Value,1
CUST_10118,3.3,2,6,1.65,Low Value,0
CUST_03144,3.13,2,6,1.57,Low Value,0
CUST_03324,3.02,2,11,1.51,Low Value,0
CUST_05490,2.93,2,2,1.47,Low Value,0
CUST_09397,2.93,2,7,1.47,Low Value,0
CUST_10758,2.93,2,55,1.47,Low Value,0
CUST_01132,2.84,2,20,1.42,Low Value,0
CUST_10366,2.78,2,1,1.39,Low Value,0
CUST_01768,2.75,2,96,1.38,Low Value,1
CUST_05172,2.75,2,5,1.38,Low Value,0
CUST_11462,2.75,2,12,1.38,Low Value,0
CUST_10846,2.54,2,18,1.27,Low Value,1
CUST_00711,2.52,2,13,1.26,Low Value,1
CUST_10653,2.49,2,42,1.25,Low Value,0
CUST_02161,2.42,2,25,1.21,Low Value,0
CUST_09345,2.41,2,46,1.21,Low Value,1
CUST_11832,2.23,2,61,1.12,Low Value,0
CUST_08494,1.98,2,67,0.99,Low Value,0
CUST_04457,1.82,2,23,0.91,Low Value,0
CUST_08893,1.76,2,1,0.88,Low Value,0
CUST_02460,1.6,2,1,0.8,Low Value,0
CUST_00394,1.54,2,0,0.77,Low Value,0
CUST_09090,1.4,2,65,0.7,Low Value,0
CUST_02803,1.38,2,21,0.69,Low Value,0
CUST_00832,1.27,2,23,0.64,Low Value,0
CUST_02423,1.02,2,62,0.51,Low Value,0
CUST_06097,0.99,2,9,0.5,Low Value,0
CUST_00011,0.96,2,23,0.48,Low Value,0
CUST_01779,0.92,2,0,0.46,Low Value,0
CUST_04715,0.92,2,10,0.46,Low Value,0
CUST_05034,0.92,2,21,0.46,Low Value,0
CUST_04823,0.86,2,24,0.43,Low Value,0
CUST_01600,0.83,2,4,0.42,Low Value,0
CUST_07399,0.83,2,78,0.42,Low Value,0
CUST_11115,0.64,2,53,0.32,Low Value,0
CUST_01704,0.54,2,24,0.27,Low Value,0
CUST_03965,0.53,2,4,0.27,Low Value,0
CUST_05001,0.52,2,14,0.26,Low Value,0
CUST_02331,0.5,2,5,0.25,Low Value,0
CUST_09344,0.41,2,59,0.21,Low Value,0
CUST_04718,0.33,2,10,0.17,Low Value,0
CUST_08288,0.22,2,10,0.11,Low Value,0
CUST_07040,0.13,2,3,0.07,Low Value,0
CUST_11155,1600.89,1,107,1600.89,Medium Value,1
CUST_00183,1597.5,1,3,1597.5,Medium Value,0
CUST_04218,1411.62,1,1,1411.62,Medium Value,0
CUST_10695,1378.59,1,2,1378.59,Medium Value,1
CUST_03493,1325.34,1,8,1325.34,Medium Value,0
CUST_09602,1314.01,1,206,1314.01,Medium Value,1
CUST_04395,1311.06,1,6,1311.06,Medium Value,0
CUST_03771,1254.55,1,46,1254.55,Medium Value,0
CUST_03185,1252.81,1,21,1252.81,Medium Value,0
CUST_00438,1194.15,1,39,1194.15,Medium Value,1
CUST_03760,1188.86,1,33,1188.86,Medium Value,0
CUST_03955,1187.65,1,9,1187.65,Medium Value,1
CUST_06855,1099.17,1,20,1099.17,Medium Value,0
CUST_02026,1098.6,1,38,1098.6,Medium Value,1
CUST_08107,1056.34,1,12,1056.34,Medium Value,0
CUST_08336,1011.69,1,9,1011.69,Medium Value,0
CUST_11300,1010.4,1,40,1010.4,Medium Value,0
CUST_11594,1004.63,1,33,1004.63,Medium Value,0
CUST_00546,975.03,1,29,975.03,Medium Value,0
CUST_06337,968.01,1,39,968.01,Medium Value,0
CUST_11429,962.73,1,47,962.73,Medium Value,0
CUST_11370,958.6,1,1,958.6,Medium Value,0
CUST_01579,946.83,1,82,946.83,Medium Value,0
CUST_06171,938.95,1,17,938.95,Medium Value,0
CUST_07612,931.25,1,43,931.25,Medium Value,0
CUST_04001,930.7,1,21,930.7,Medium Value,0
CUST_02854,915.46,1,191,915.46,Medium Value,0
CUST_10028,913.38,1,69,913.38,Medium Value,0
CUST_08093,908.11,1,51,908.11,Medium Value,0
CUST_02100,896.92,1,70,896.92,Medium Value,0
CUST_04877,893.07,1,80,893.07,Medium Value,0
CUST_08234,890.5,1,65,890.5,Medium Value,0
CUST_01197,885.69,1,16,885.69,Medium Value,0
CUST_03007,885,1,30,885,Medium Value,0
CUST_03013,875.07,1,18,875.07,Medium Value,0
CUST_01554,873.36,1,22,873.36,Medium Value,0
CUST_07287,860.56,1,24,860.56,Medium Value,0
CUST_04136,859.41,1,3,859.41,Medium Value,0
CUST_05146,849.14,1,17,849.14,Medium Value,0
CUST_11067,848.6,1,5,848.6,Medium Value,0
CUST_06714,842.69,1,26,842.69,Medium Value,0
CUST_08979,837.55,1,107,837.55,Medium Value,0
CUST_05528,836.42,1,1,836.42,Medium Value,0
CUST_09832,835.13,1,46,835.13,Medium Value,0
CUST_00268,831.36,1,12,831.36,Medium Value,0
CUST_01905,831.17,1,22,831.17,Medium Value,0
CUST_11374,828.95,1,56,828.95,Medium Value,0
CUST_01355,826.57,1,1,826.57,Medium Value,0
CUST_03173,813.8,1,26,813.8,Medium Value,0
CUST_08037,805.91,1,5,805.91,Medium Value,0
CUST_02905,801.6,1,117,801.6,Medium Value,1
CUST_00370,793.54,1,24,793.54,Medium Value,1
CUST_11500,789.45,1,112,789.45,Medium Value,1
CUST_01513,769.77,1,58,769.77,Medium Value,0
CUST_03548,765.72,1,10,765.72,Medium Value,0
CUST_04508,763.5,1,28,763.5,Medium Value,0
CUST_04941,756.03,1,4,756.03,Medium Value,0
CUST_03700,750.67,1,58,750.67,Medium Value,0
CUST_05994,744.37,1,11,744.37,Medium Value,0
CUST_10848,743.27,1,32,743.27,Medium Value,0
CUST_11877,743.2,1,0,743.2,Medium Value,0
CUST_11915,740.43,1,23,740.43,Medium Value,0
CUST_09986,737.49,1,16,737.49,Medium Value,0
CUST_06373,736.25,1,175,736.25,Medium Value,1
CUST_00362,736.14,1,16,736.14,Medium Value,0
CUST_02927,731.43,1,74,731.43,Medium Value,0
CUST_01458,731.07,1,44,731.07,Medium Value,0
CUST_10024,726.78,1,88,726.78,Medium Value,0
CUST_06418,722.31,1,64,722.31,Medium Value,0
CUST_09139,720.83,1,28,720.83,Medium Value,0
CUST_03930,718.68,1,11,718.68,Medium Value,0
CUST_03852,717.87,1,31,717.87,Medium Value,0
CUST_05646,717.66,1,13,717.66,Medium Value,0
CUST_07013,716.58,1,151,716.58,Medium Value,1
CUST_01585,716.07,1,1,716.07,Medium Value,1
CUST_03579,714.13,1,22,714.13,Medium Value,0
CUST_03629,712.28,1,116,712.28,Medium Value,1
CUST_00599,711.62,1,76,711.62,Medium Value,1
CUST_05676,707.59,1,47,707.59,Medium Value,0
CUST_04140,705.16,1,12,705.16,Medium Value,0
CUST_03369,704.06,1,46,704.06,Medium Value,0
CUST_03402,701.58,1,0,701.58,Medium Value,1
CUST_10518,696,1,77,696,Medium Value,0
CUST_05071,695.25,1,56,695.25,Medium Value,0
CUST_10111,695.16,1,55,695.16,Medium Value,0
CUST_04522,690.68,1,45,690.68,Medium Value,0
CUST_09599,688.37,1,15,688.37,Medium Value,0
CUST_06722,686.04,1,67,686.04,Medium Value,0
CUST_11918,685.83,1,2,685.83,Medium Value,0
CUST_08149,685.65,1,14,685.65,Medium Value,0
CUST_11225,680.79,1,38,680.79,Medium Value,0
CUST_01795,678.2,1,80,678.2,Medium Value,0
CUST_07698,673.6,1,50,673.6,Medium Value,0
CUST_05409,667.86,1,112,667.86,Medium Value,1
CUST_01150,666.71,1,5,666.71,Medium Value,0
CUST_03047,662.84,1,9,662.84,Medium Value,0
CUST_06034,661.55,1,39,661.55,Medium Value,0
CUST_11706,656.46,1,52,656.46,Medium Value,0
CUST_03420,655.3,1,1,655.3,Medium Value,0
CUST_06734,652.17,1,55,652.17,Medium Value,0
CUST_00780,648.36,1,9,648.36,Medium Value,1
CUST_01966,643.51,1,0,643.51,Medium Value,0
CUST_08072,643.42,1,25,643.42,Medium Value,0
CUST_07237,642.21,1,39,642.21,Medium Value,0
CUST_07420,641.19,1,111,641.19,Medium Value,0
CUST_11039,640.59,1,24,640.59,Medium Value,0
CUST_09895,636.95,1,1,636.95,Medium Value,0
CUST_07194,635.31,1,3,635.31,Medium Value,1
CUST_10859,633.15,1,7,633.15,Medium Value,0
CUST_00642,628.98,1,38,628.98,Medium Value,0
CUST_01710,628.87,1,32,628.87,Medium Value,0
CUST_09740,628.39,1,1,628.39,Medium Value,0
CUST_10986,626.95,1,5,626.95,Medium Value,0
CUST_08539,625.23,1,77,625.23,Medium Value,0
CUST_10223,623.84,1,19,623.84,Medium Value,0
CUST_02706,623.57,1,29,623.57,Medium Value,0
CUST_01359,622.31,1,22,622.31,Medium Value,0
CUST_01824,621.67,1,101,621.67,Medium Value,1
CUST_07196,620.66,1,14,620.66,Medium Value,0
CUST_06092,619.25,1,110,619.25,Medium Value,1
CUST_11735,617.39,1,1,617.39,Medium Value,0
CUST_11269,615.59,1,48,615.59,Medium Value,0
CUST_10885,614.55,1,20,614.55,Medium Value,0
CUST_09043,614.13,1,3,614.13,Medium Value,1
CUST_03411,609.07,1,17,609.07,Medium Value,0
CUST_06607,608.85,1,52,608.85,Medium Value,0
CUST_05618,608.35,1,3,608.35,Medium Value,0
CUST_08554,606.61,1,48,606.61,Medium Value,0
CUST_02298,601.77,1,113,601.77,Medium Value,1
CUST_01147,601.54,1,37,601.54,Medium Value,0
CUST_04095,597.67,1,2,597.67,Medium Value,0
CUST_10543,596.12,1,22,596.12,Medium Value,0
CUST_10217,589.8,1,30,589.8,Medium Value,0
CUST_09343,589.34,1,35,589.34,Medium Value,0
CUST_00889,587.25,1,79,587.25,Medium Value,0
CUST_02181,586.15,1,1,586.15,Medium Value,0
CUST_04116,585.78,1,4,585.78,Medium Value,0
CUST_02701,585.3,1,27,585.3,Medium Value,1
CUST_04983,584.72,1,18,584.72,Medium Value,0
CUST_00594,581.97,1,40,581.97,Medium Value,1
CUST_01569,579.94,1,26,579.94,Medium Value,0
CUST_06185,575.65,1,1,575.65,Medium Value,0
CUST_04699,574.65,1,76,574.65,Medium Value,0
CUST_11089,573.91,1,1,573.91,Medium Value,0
CUST_11822,573.76,1,101,573.76,Medium Value,0
CUST_10356,573.01,1,51,573.01,Medium Value,0
CUST_05470,572.04,1,11,572.04,Medium Value,0
CUST_01991,571.93,1,3,571.93,Medium Value,0
CUST_02696,569.02,1,31,569.02,Medium Value,0
CUST_00240,568.64,1,59,568.64,Medium Value,0
CUST_09005,562.95,1,26,562.95,Medium Value,0
CUST_02410,561.37,1,38,561.37,Medium Value,0
CUST_10908,559.55,1,39,559.55,Medium Value,0
CUST_08922,559.33,1,108,559.33,Medium Value,1
CUST_02350,558.53,1,15,558.53,Medium Value,0
CUST_11883,557.95,1,0,557.95,Medium Value,1
CUST_04734,557.56,1,5,557.56,Medium Value,0
CUST_07554,556.93,1,7,556.93,Medium Value,0
CUST_01627,554.63,1,66,554.63,Medium Value,0
CUST_08278,552.4,1,3,552.4,Medium Value,0
CUST_01641,552.06,1,66,552.06,Medium Value,0
CUST_10146,551.3,1,23,551.3,Medium Value,1
CUST_00112,550.28,1,10,550.28,Medium Value,0
CUST_09818,549.2,1,22,549.2,Medium Value,0
CUST_08772,547.76,1,16,547.76,Medium Value,0
CUST_10761,545.41,1,0,545.41,Medium Value,0
CUST_00346,545.28,1,28,545.28,Medium Value,0
CUST_09421,544.95,1,28,544.95,Medium Value,0
CUST_09577,544.74,1,24,544.74,Medium Value,0
CUST_11880,544.16,1,28,544.16,Medium Value,0
CUST_02513,543.84,1,24,543.84,Medium Value,1
CUST_00900,540.64,1,38,540.64,Medium Value,1
CUST_02032,540.22,1,4,540.22,Medium Value,0
CUST_01378,540.16,1,3,540.16,Medium Value,0
CUST_00867,537.15,1,22,537.15,Medium Value,0
CUST_06250,535.53,1,50,535.53,Medium Value,1
CUST_04085,534.89,1,102,534.89,Medium Value,1
CUST_07933,533.37,1,18,533.37,Medium Value,0
CUST_04216,532.35,1,24,532.35,Medium Value,0
CUST_08203,532.15,1,35,532.15,Medium Value,0
CUST_11271,531.73,1,4,531.73,Medium Value,0
CUST_00345,531.32,1,48,531.32,Medium Value,1
CUST_10374,530.68,1,20,530.68,Medium Value,1
CUST_04244,530.16,1,44,530.16,Medium Value,0
CUST_08481,529.3,1,15,529.3,Medium Value,0
CUST_09760,528.93,1,14,528.93,Medium Value,0
CUST_00799,528.2,1,52,528.2,Medium Value,0
CUST_01616,528.02,1,29,528.02,Medium Value,0
CUST_11339,527.87,1,139,527.87,Medium Value,1
CUST_06227,527.74,1,116,527.74,Medium Value,1
CUST_10539,524.18,1,47,524.18,Medium Value,0
CUST_03949,519.36,1,15,519.36,Medium Value,0
CUST_08004,519.12,1,52,519.12,Medium Value,1
CUST_11365,516.71,1,25,516.71,Medium Value,0
CUST_01091,514.27,1,5,514.27,Medium Value,0
CUST_02139,513.61,1,83,513.61,Medium Value,1
CUST_01457,511.7,1,2,511.7,Medium Value,0
CUST_03966,511.38,1,10,511.38,Medium Value,1
CUST_11308,510.17,1,15,510.17,Medium Value,1
CUST_09773,509.63,1,19,509.63,Medium Value,0
CUST_10267,509.6,1,43,509.6,Medium Value,0
CUST_08510,507.21,1,32,507.21,Medium Value,1
CUST_00518,506.18,1,12,506.18,Medium Value,0
CUST_05858,505,1,50,505,Medium Value,0
CUST_11881,503.46,1,11,503.46,Medium Value,0
CUST_07961,502.41,1,15,502.41,Medium Value,0
CUST_09554,502.3,1,45,502.3,Medium Value,0
CUST_01784,501.6,1,49,501.6,Medium Value,0
CUST_10368,499.13,1,49,499.13,Medium Value,0
CUST_02038,499.04,1,40,499.04,Medium Value,0
CUST_11210,498.87,1,21,498.87,Medium Value,0
CUST_10796,498.49,1,12,498.49,Medium Value,0
CUST_01021,498.37,1,4,498.37,Medium Value,0
CUST_10702,498.13,1,0,498.13,Medium Value,0
CUST_09786,496.92,1,1,496.92,Medium Value,0
CUST_04590,496.85,1,75,496.85,Medium Value,0
CUST_00148,494.15,1,75,494.15,Medium Value,0
CUST_01417,493.87,1,24,493.87,Medium Value,0
CUST_09470,491.53,1,17,491.53,Medium Value,0
CUST_07144,490.9,1,33,490.9,Medium Value,0
CUST_09631,490.82,1,29,490.82,Medium Value,0
CUST_03868,489.88,1,0,489.88,Medium Value,1
CUST_10680,489.79,1,15,489.79,Medium Value,0
CUST_00787,489.76,1,1,489.76,Medium Value,0
CUST_00348,489.02,1,49,489.02,Medium Value,0
CUST_05308,488.78,1,23,488.78,Medium Value,0
CUST_08105,488.43,1,30,488.43,Medium Value,0
CUST_03639,487.79,1,14,487.79,Medium Value,0
CUST_06518,487.48,1,10,487.48,Medium Value,0
CUST_11655,484.8,1,3,484.8,Medium Value,0
CUST_00598,484.49,1,2,484.49,Medium Value,0
CUST_01702,484.02,1,26,484.02,Medium Value,0
CUST_05246,481.43,1,138,481.43,Medium Value,0
CUST_09049,481.26,1,37,481.26,Medium Value,1
CUST_10154,479.27,1,24,479.27,Medium Value,0
CUST_09147,479.13,1,51,479.13,Medium Value,0
CUST_06763,478.07,1,32,478.07,Medium Value,0
CUST_08924,477.63,1,62,477.63,Medium Value,0
CUST_05026,477.5,1,12,477.5,Medium Value,0
CUST_03867,477.26,1,4,477.26,Medium Value,1
CUST_00061,476.99,1,18,476.99,Medium Value,0
CUST_09282,476.52,1,20,476.52,Medium Value,0
CUST_10354,475.72,1,6,475.72,Medium Value,0
CUST_03809,474.87,1,57,474.87,Medium Value,0
CUST_11397,473.29,1,34,473.29,Medium Value,0
CUST_07059,473.22,1,14,473.22,Medium Value,1
CUST_06399,472.84,1,26,472.84,Medium Value,0
CUST_11327,472.08,1,37,472.08,Medium Value,0
CUST_01149,472.07,1,31,472.07,Medium Value,0
CUST_01837,470.85,1,54,470.85,Medium Value,0
CUST_10514,468.89,1,3,468.89,Medium Value,0
CUST_00591,466.38,1,6,466.38,Medium Value,0
CUST_10906,464.65,1,43,464.65,Medium Value,0
CUST_11448,464.37,1,18,464.37,Medium Value,1
CUST_01074,463.38,1,11,463.38,Medium Value,0
CUST_07274,461.81,1,13,461.81,Medium Value,0
CUST_10952,461.69,1,5,461.69,Medium Value,0
CUST_05735,460.74,1,36,460.74,Medium Value,0
CUST_00516,460.7,1,9,460.7,Medium Value,0
CUST_02609,460.52,1,13,460.52,Medium Value,0
CUST_05391,459.7,1,34,459.7,Medium Value,0
CUST_07803,459.69,1,0,459.69,Medium Value,0
CUST_07646,459.03,1,7,459.03,Medium Value,0
CUST_06469,458.71,1,11,458.71,Medium Value,0
CUST_02406,458.6,1,78,458.6,Medium Value,1
CUST_00942,458.24,1,64,458.24,Medium Value,1
CUST_10974,456.87,1,21,456.87,Medium Value,0
CUST_00177,456.6,1,26,456.6,Medium Value,0
CUST_06324,453.1,1,2,453.1,Medium Value,0
CUST_07450,452.82,1,80,452.82,Medium Value,0
CUST_09224,451.83,1,18,451.83,Medium Value,0
CUST_03124,450.77,1,18,450.77,Medium Value,0
CUST_11184,449,1,40,449,Medium Value,0
CUST_11694,448.73,1,38,448.73,Medium Value,0
CUST_11207,448.64,1,65,448.64,Medium Value,0
CUST_04033,448.25,1,3,448.25,Medium Value,0
CUST_06745,448.05,1,40,448.05,Medium Value,0
CUST_03189,447.29,1,18,447.29,Medium Value,0
CUST_10155,447.1,1,12,447.1,Medium Value,0
CUST_05550,446.78,1,7,446.78,Medium Value,0
CUST_10791,446.34,1,15,446.34,Medium Value,0
CUST_03076,445.32,1,121,445.32,Medium Value,0
CUST_11470,445.15,1,11,445.15,Medium Value,0
CUST_09464,442.92,1,29,442.92,Medium Value,0
CUST_06074,442.69,1,13,442.69,Medium Value,0
CUST_08818,442.58,1,70,442.58,Medium Value,0
CUST_07903,441.42,1,26,441.42,Medium Value,0
CUST_06280,440.7,1,1,440.7,Medium Value,0
CUST_11241,439.73,1,19,439.73,Medium Value,0
CUST_01116,439.68,1,174,439.68,Medium Value,1
CUST_11831,438.97,1,90,438.97,Medium Value,1
CUST_00020,438.21,1,3,438.21,Medium Value,0
CUST_04976,436.94,1,41,436.94,Medium Value,0
CUST_04638,436.26,1,7,436.26,Medium Value,0
CUST_06947,435.71,1,81,435.71,Medium Value,0
CUST_03355,435.68,1,3,435.68,Medium Value,0
CUST_00850,435.65,1,166,435.65,Medium Value,1
CUST_07063,434.38,1,10,434.38,Medium Value,0
CUST_11258,433.84,1,27,433.84,Medium Value,0
CUST_00761,433.08,1,95,433.08,Medium Value,1
CUST_02880,432.99,1,86,432.99,Medium Value,0
CUST_02893,432.87,1,19,432.87,Medium Value,0
CUST_01894,432.77,1,13,432.77,Medium Value,0
CUST_02080,432.5,1,7,432.5,Medium Value,0
CUST_11533,432.21,1,16,432.21,Medium Value,0
CUST_10836,431.97,1,38,431.97,Medium Value,0
CUST_07324,431.01,1,1,431.01,Medium Value,0
CUST_11860,430.84,1,24,430.84,Medium Value,0
CUST_04724,430.66,1,19,430.66,Medium Value,0
CUST_08812,430.12,1,19,430.12,Medium Value,0
CUST_06565,430.01,1,57,430.01,Medium Value,0
CUST_11151,429.77,1,38,429.77,Medium Value,0
CUST_10275,429.63,1,77,429.63,Medium Value,0
CUST_02069,429.15,1,4,429.15,Medium Value,1
CUST_04416,428.86,1,62,428.86,Medium Value,1
CUST_03781,428.38,1,24,428.38,Medium Value,0
CUST_07001,428.21,1,15,428.21,Medium Value,0
CUST_00147,427.94,1,46,427.94,Medium Value,0
CUST_02571,427.49,1,1,427.49,Medium Value,0
CUST_04268,427.42,1,83,427.42,Medium Value,0
CUST_09240,427.26,1,23,427.26,Medium Value,0
CUST_08561,426.7,1,32,426.7,Medium Value,0
CUST_09410,426.51,1,71,426.51,Medium Value,0
CUST_09558,426.22,1,12,426.22,Medium Value,1
CUST_00152,425.1,1,46,425.1,Medium Value,0
CUST_03653,423.92,1,38,423.92,Medium Value,0
CUST_06491,423.37,1,13,423.37,Medium Value,0
CUST_07694,423.06,1,41,423.06,Medium Value,0
CUST_02886,422.5,1,1,422.5,Medium Value,0
CUST_07791,421.05,1,14,421.05,Medium Value,0
CUST_07021,420.99,1,19,420.99,Medium Value,0
CUST_11412,420.16,1,58,420.16,Medium Value,0
CUST_01410,418.85,1,17,418.85,Medium Value,0
CUST_06263,418.57,1,0,418.57,Medium Value,1
CUST_03172,417.03,1,148,417.03,Medium Value,1
CUST_08656,416.95,1,28,416.95,Medium Value,0
CUST_10507,416.6,1,58,416.6,Medium Value,1
CUST_04443,416.46,1,10,416.46,Medium Value,0
CUST_05880,416.09,1,56,416.09,Medium Value,0
CUST_01947,415.04,1,3,415.04,Medium Value,1
CUST_05318,413.87,1,84,413.87,Medium Value,0
CUST_01877,413.49,1,29,413.49,Medium Value,0
CUST_09100,413.16,1,10,413.16,Medium Value,0
CUST_03694,412.67,1,87,412.67,Medium Value,0
CUST_06809,411.54,1,6,411.54,Medium Value,0
CUST_08646,411.43,1,73,411.43,Medium Value,0
CUST_02875,410.55,1,22,410.55,Medium Value,0
CUST_07369,409.62,1,26,409.62,Medium Value,0
CUST_10164,406.48,1,18,406.48,Medium Value,0
