CustomerID,Age,Gender,Country,RegistrationDate,AcquisitionChannel,EmailOpens,EmailClicks,AdImpressions,AdClicks,TotalSpent,NumberOfOrders,DaysSinceLastPurchase,EmailClickRate,AdClickRate,AvgOrderValue,CustomerSegment,Churned
CUST_08465,46,Female,USA,2024-05-29 22:28:11.540961744,Referral,2,1,52,0,185.11,2,46,0.5,0.0,92.555,Medium Value,0
CUST_08466,30,Male,USA,2024-05-29 23:55:47.978998248,Referral,0,0,45,3,32.67,1,3,0.0,0.06666666666666667,32.67,Low Value,0
CUST_08467,42,Female,Canada,2024-05-30 01:23:24.417034752,Organic Search,0,0,43,5,278.36,2,21,0.0,0.11627906976744186,139.18,Medium Value,0
CUST_08468,51,Male,USA,2024-05-30 02:51:00.855071256,Facebook Ads,2,1,45,1,292.77,1,117,0.5,0.022222222222222223,292.77,Medium Value,0
CUST_08469,20,Female,USA,2024-05-30 04:18:37.293107760,Direct,4,1,51,5,138.36,2,1,0.25,0.09803921568627451,69.18,Medium Value,0
CUST_08470,28,Female,Canada,2024-05-30 05:46:13.731144264,Email,3,0,53,6,403.18,5,8,0.0,0.11320754716981132,80.636,Medium Value,0
CUST_08471,34,Male,USA,2024-05-30 07:13:50.169180768,Direct,3,1,54,1,964.45,3,7,0.3333333333333333,0.018518518518518517,321.48333333333335,High Value,0
CUST_08472,53,Female,USA,2024-05-30 08:41:26.607217272,Google Ads,2,2,62,3,115.21,4,47,1.0,0.04838709677419355,28.8025,Medium Value,0
CUST_08473,27,Male,Japan,2024-05-30 10:09:03.045253768,Direct,3,2,41,2,237.34,7,51,0.6666666666666666,0.04878048780487805,33.90571428571429,Medium Value,1
CUST_08474,27,Male,USA,2024-05-30 11:36:39.483290272,Referral,4,1,63,2,4.29,1,18,0.25,0.031746031746031744,4.29,Low Value,0
CUST_08475,40,Male,USA,2024-05-30 13:04:15.921326776,Direct,1,1,57,2,14.26,4,6,1.0,0.03508771929824561,3.565,Low Value,0
CUST_08476,28,Other,USA,2024-05-30 14:31:52.359363280,Google Ads,4,2,63,5,139.49,2,20,0.5,0.07936507936507936,69.745,Medium Value,0
CUST_08477,36,Female,France,2024-05-30 15:59:28.797399784,Facebook Ads,1,0,44,4,37.82,3,31,0.0,0.09090909090909091,12.606666666666667,Low Value,0
CUST_08478,18,Female,Germany,2024-05-30 17:27:05.235436288,Google Ads,4,1,52,2,4.69,4,10,0.25,0.038461538461538464,1.1725,Low Value,0
CUST_08479,61,Female,USA,2024-05-30 18:54:41.673472792,Google Ads,2,0,53,1,12.99,4,3,0.0,0.018867924528301886,3.2475,Low Value,0
CUST_08480,18,Female,USA,2024-05-30 20:22:18.111509296,Facebook Ads,7,0,52,3,22.11,2,19,0.0,0.057692307692307696,11.055,Low Value,0
CUST_08481,31,Female,Germany,2024-05-30 21:49:54.549545800,Direct,5,1,43,1,529.3,1,15,0.2,0.023255813953488372,529.3,Medium Value,0
CUST_08482,34,Male,USA,2024-05-30 23:17:30.987582296,Organic Search,4,0,60,3,225.12,2,76,0.0,0.05,112.56,Medium Value,0
CUST_08483,57,Male,Japan,2024-05-31 00:45:07.425618800,Facebook Ads,3,2,45,3,311.0,3,20,0.6666666666666666,0.06666666666666667,103.66666666666667,Medium Value,1
CUST_08484,19,Male,Canada,2024-05-31 02:12:43.863655304,Direct,7,2,51,4,37.29,1,23,0.2857142857142857,0.0784313725490196,37.29,Low Value,0
CUST_08485,58,Female,USA,2024-05-31 03:40:20.301691808,Organic Search,4,1,36,2,78.78,1,16,0.25,0.05555555555555555,78.78,Low Value,1
CUST_08486,44,Male,Australia,2024-05-31 05:07:56.739728312,Direct,1,0,53,3,23.97,1,69,0.0,0.05660377358490566,23.97,Low Value,1
CUST_08487,40,Male,USA,2024-05-31 06:35:33.177764816,Direct,3,0,60,4,405.28,2,6,0.0,0.06666666666666667,202.64,Medium Value,0
CUST_08488,23,Female,USA,2024-05-31 08:03:09.615801320,Organic Search,2,0,39,1,118.08,2,1,0.0,0.02564102564102564,59.04,Medium Value,0
CUST_08489,41,Male,USA,2024-05-31 09:30:46.053837824,Google Ads,1,0,50,5,433.17,2,19,0.0,0.1,216.585,Medium Value,0
CUST_08490,26,Female,Germany,2024-05-31 10:58:22.491874320,Direct,4,1,51,3,207.5,3,85,0.25,0.058823529411764705,69.16666666666667,Medium Value,0
CUST_08491,50,Male,USA,2024-05-31 12:25:58.929910824,Facebook Ads,3,1,41,3,493.67,3,16,0.3333333333333333,0.07317073170731707,164.55666666666667,Medium Value,0
CUST_08492,23,Male,USA,2024-05-31 13:53:35.367947328,Organic Search,7,2,56,1,243.0,3,17,0.2857142857142857,0.017857142857142856,81.0,Medium Value,0
CUST_08493,33,Male,USA,2024-05-31 15:21:11.805983832,Referral,4,2,47,3,157.87,2,62,0.5,0.06382978723404255,78.935,Medium Value,0
CUST_08494,28,Male,France,2024-05-31 16:48:48.244020336,Google Ads,2,0,48,0,1.98,2,67,0.0,0.0,0.99,Low Value,0
CUST_08495,23,Female,USA,2024-05-31 18:16:24.682056840,Organic Search,2,1,49,1,76.27,2,6,0.5,0.02040816326530612,38.135,Low Value,0
CUST_08496,43,Male,USA,2024-05-31 19:44:01.120093344,Facebook Ads,1,0,57,1,195.4,5,39,0.0,0.017543859649122806,39.08,Medium Value,0
CUST_08497,41,Male,UK,2024-05-31 21:11:37.558129848,Google Ads,3,1,70,6,1089.44,3,50,0.3333333333333333,0.08571428571428572,363.1466666666667,High Value,0
CUST_08498,49,Female,Germany,2024-05-31 22:39:13.996166344,Google Ads,5,1,40,2,144.98,6,3,0.2,0.05,24.16333333333333,Medium Value,0
CUST_08499,18,Female,France,2024-06-01 00:06:50.434202848,Referral,1,0,57,3,216.57,5,56,0.0,0.05263157894736842,43.314,Medium Value,0
CUST_08500,47,Female,USA,2024-06-01 01:34:26.872239352,Google Ads,2,1,52,6,543.98,0,11,0.5,0.11538461538461539,0.0,Low Value,0
CUST_08501,65,Female,France,2024-06-01 03:02:03.310275856,Referral,3,1,51,4,24.7,1,5,0.3333333333333333,0.0784313725490196,24.7,Low Value,0
CUST_08502,29,Female,Canada,2024-06-01 04:29:39.748312360,Organic Search,2,0,61,3,152.6,4,85,0.0,0.04918032786885246,38.15,Medium Value,0
CUST_08503,57,Male,USA,2024-06-01 05:57:16.186348864,Organic Search,2,0,49,1,309.23,1,18,0.0,0.02040816326530612,309.23,Medium Value,0
CUST_08504,31,Female,France,2024-06-01 07:24:52.624385368,Referral,5,1,46,1,96.18,5,48,0.2,0.021739130434782608,19.236,Low Value,0
CUST_08505,18,Female,Canada,2024-06-01 08:52:29.062421872,Email,0,0,48,3,177.58,3,8,0.0,0.0625,59.193333333333335,Medium Value,0
CUST_08506,31,Male,UK,2024-06-01 10:20:05.500458376,Facebook Ads,1,0,48,2,244.96,1,37,0.0,0.041666666666666664,244.96,Medium Value,0
CUST_08507,47,Male,Japan,2024-06-01 11:47:41.938494872,Google Ads,0,0,55,2,289.56,5,7,0.0,0.03636363636363636,57.912,Medium Value,0
CUST_08508,24,Male,UK,2024-06-01 13:15:18.376531376,Email,0,0,37,2,61.38,3,54,0.0,0.05405405405405406,20.46,Low Value,0
CUST_08509,27,Male,USA,2024-06-01 14:42:54.814567880,Email,2,1,38,3,45.64,2,0,0.5,0.07894736842105263,22.82,Low Value,0
CUST_08510,42,Male,Australia,2024-06-01 16:10:31.252604384,Facebook Ads,2,0,53,3,507.21,1,32,0.0,0.05660377358490566,507.21,Medium Value,1
CUST_08511,35,Male,USA,2024-06-01 17:38:07.690640888,Organic Search,4,2,53,4,4.68,4,13,0.5,0.07547169811320754,1.17,Low Value,0
CUST_08512,42,Female,Canada,2024-06-01 19:05:44.128677392,Facebook Ads,5,2,49,4,326.39,1,3,0.4,0.08163265306122448,326.39,Medium Value,0
CUST_08513,37,Female,USA,2024-06-01 20:33:20.566713896,Referral,1,0,47,2,50.08,4,3,0.0,0.0425531914893617,12.52,Low Value,0
CUST_08514,40,Female,USA,2024-06-01 22:00:57.004750400,Email,3,0,42,0,288.35,2,26,0.0,0.0,144.175,Medium Value,0
CUST_08515,29,Female,Germany,2024-06-01 23:28:33.442786896,Direct,1,0,42,3,153.73,3,7,0.0,0.07142857142857142,51.24333333333333,Medium Value,0
CUST_08516,37,Male,Canada,2024-06-02 00:56:09.880823400,Email,0,0,49,2,138.59,2,4,0.0,0.04081632653061224,69.295,Medium Value,0
CUST_08517,23,Female,UK,2024-06-02 02:23:46.318859904,Referral,4,1,46,3,84.54,4,8,0.25,0.06521739130434782,21.135,Low Value,0
CUST_08518,50,Female,France,2024-06-02 03:51:22.756896408,Email,5,2,50,0,514.99,3,36,0.4,0.0,171.66333333333333,High Value,0
CUST_08519,27,Male,USA,2024-06-02 05:18:59.194932912,Email,6,2,48,2,39.89,2,51,0.3333333333333333,0.041666666666666664,19.945,Low Value,0
CUST_08520,48,Male,UK,2024-06-02 06:46:35.632969416,Facebook Ads,4,0,49,2,11.0,2,110,0.0,0.04081632653061224,5.5,Low Value,1
CUST_08521,32,Male,France,2024-06-02 08:14:12.071005920,Facebook Ads,3,1,41,1,161.0,0,19,0.3333333333333333,0.024390243902439025,0.0,Low Value,0
CUST_08522,37,Male,Germany,2024-06-02 09:41:48.509042424,Direct,1,0,59,3,22.0,1,16,0.0,0.05084745762711865,22.0,Low Value,0
CUST_08523,29,Male,Canada,2024-06-02 11:09:24.947078920,Google Ads,3,2,60,3,172.12,3,25,0.6666666666666666,0.05,57.373333333333335,Medium Value,0
CUST_08524,22,Male,USA,2024-06-02 12:37:01.385115424,Google Ads,4,1,59,3,147.39,3,19,0.25,0.05084745762711865,49.129999999999995,Medium Value,0
CUST_08525,18,Male,Canada,2024-06-02 14:04:37.823151928,Referral,4,1,53,2,221.69,1,16,0.25,0.03773584905660377,221.69,Medium Value,1
CUST_08526,22,Male,Canada,2024-06-02 15:32:14.261188432,Email,1,0,38,4,403.88,3,66,0.0,0.10526315789473684,134.62666666666667,Medium Value,0
CUST_08527,31,Other,USA,2024-06-02 16:59:50.699224936,Facebook Ads,3,1,53,4,88.33,4,9,0.3333333333333333,0.07547169811320754,22.0825,Low Value,0
CUST_08528,37,Male,Germany,2024-06-02 18:27:27.137261440,Facebook Ads,1,0,60,5,178.91,3,34,0.0,0.08333333333333333,59.63666666666666,Medium Value,0
CUST_08529,47,Male,USA,2024-06-02 19:55:03.575297944,Email,2,1,43,1,140.06,0,95,0.5,0.023255813953488372,0.0,Low Value,1
CUST_08530,29,Female,Japan,2024-06-02 21:22:40.013334448,Email,0,0,49,5,39.17,4,27,0.0,0.10204081632653061,9.7925,Low Value,0
CUST_08531,24,Female,France,2024-06-02 22:50:16.451370952,Referral,5,1,49,2,98.27,5,3,0.2,0.04081632653061224,19.654,Low Value,0
CUST_08532,18,Male,USA,2024-06-03 00:17:52.889407448,Facebook Ads,5,0,38,0,143.98,1,30,0.0,0.0,143.98,Medium Value,0
CUST_08533,40,Female,USA,2024-06-03 01:45:29.327443952,Organic Search,3,1,54,4,17.15,2,62,0.3333333333333333,0.07407407407407407,8.575,Low Value,0
CUST_08534,51,Male,Germany,2024-06-03 03:13:05.765480456,Referral,5,2,51,0,47.13,2,71,0.4,0.0,23.565,Low Value,0
CUST_08535,50,Male,Germany,2024-06-03 04:40:42.203516960,Referral,1,1,45,5,120.17,4,23,1.0,0.1111111111111111,30.0425,Medium Value,0
CUST_08536,43,Male,Japan,2024-06-03 06:08:18.641553464,Facebook Ads,4,0,58,1,198.13,3,3,0.0,0.017241379310344827,66.04333333333334,Medium Value,0
CUST_08537,42,Female,USA,2024-06-03 07:35:55.079589968,Facebook Ads,7,2,45,1,194.68,3,5,0.2857142857142857,0.022222222222222223,64.89333333333333,Medium Value,0
CUST_08538,55,Male,USA,2024-06-03 09:03:31.517626472,Email,2,0,53,0,53.59,1,23,0.0,0.0,53.59,Low Value,1
CUST_08539,38,Female,Australia,2024-06-03 10:31:07.955662976,Referral,2,0,47,1,625.23,1,77,0.0,0.02127659574468085,625.23,Medium Value,0
CUST_08540,42,Male,USA,2024-06-03 11:58:44.393699472,Organic Search,4,1,39,1,62.64,4,51,0.25,0.02564102564102564,15.66,Low Value,0
CUST_08541,31,Female,Germany,2024-06-03 13:26:20.831735976,Email,2,0,38,3,125.28,2,18,0.0,0.07894736842105263,62.64,Medium Value,0
CUST_08542,18,Male,USA,2024-06-03 14:53:57.269772480,Direct,5,1,57,0,154.53,4,19,0.2,0.0,38.6325,Medium Value,0
CUST_08543,26,Male,Germany,2024-06-03 16:21:33.707808984,Facebook Ads,4,0,45,4,88.38,1,2,0.0,0.08888888888888889,88.38,Low Value,1
CUST_08544,34,Female,USA,2024-06-03 17:49:10.145845488,Referral,2,2,55,2,158.13,0,89,1.0,0.03636363636363636,0.0,Low Value,0
CUST_08545,35,Female,Germany,2024-06-03 19:16:46.583881992,Referral,3,0,44,4,94.94,1,40,0.0,0.09090909090909091,94.94,Low Value,0
CUST_08546,58,Male,Canada,2024-06-03 20:44:23.021918496,Direct,5,2,43,2,143.09,1,13,0.4,0.046511627906976744,143.09,Medium Value,0
CUST_08547,35,Female,Japan,2024-06-03 22:11:59.459955000,Direct,2,0,44,3,178.86,3,4,0.0,0.06818181818181818,59.620000000000005,Medium Value,0
CUST_08548,49,Female,USA,2024-06-03 23:39:35.897991496,Email,5,2,51,1,24.51,2,11,0.4,0.0196078431372549,12.255,Low Value,0
CUST_08549,29,Male,USA,2024-06-04 01:07:12.336028000,Google Ads,3,2,60,3,247.47,2,79,0.6666666666666666,0.05,123.735,Medium Value,0
CUST_08550,31,Female,USA,2024-06-04 02:34:48.774064504,Email,2,0,50,2,272.42,1,13,0.0,0.04,272.42,Medium Value,0
CUST_08551,19,Female,Australia,2024-06-04 04:02:25.212101008,Referral,3,1,52,2,17.21,4,32,0.3333333333333333,0.038461538461538464,4.3025,Low Value,0
CUST_08552,26,Male,UK,2024-06-04 05:30:01.650137512,Referral,2,1,62,4,9.6,2,83,0.5,0.06451612903225806,4.8,Low Value,0
CUST_08553,41,Male,Canada,2024-06-04 06:57:38.088174016,Facebook Ads,1,0,51,5,277.16,1,34,0.0,0.09803921568627451,277.16,Medium Value,0
CUST_08554,35,Female,USA,2024-06-04 08:25:14.526210520,Google Ads,2,0,51,3,606.61,1,48,0.0,0.058823529411764705,606.61,Medium Value,0
CUST_08555,46,Male,Canada,2024-06-04 09:52:50.964247024,Email,3,2,58,5,97.92,1,24,0.6666666666666666,0.08620689655172414,97.92,Low Value,0
CUST_08556,37,Male,USA,2024-06-04 11:20:27.402283528,Email,4,1,55,2,450.0,3,10,0.25,0.03636363636363636,150.0,Medium Value,0
CUST_08557,30,Male,USA,2024-06-04 12:48:03.840320024,Google Ads,2,0,42,3,385.46,5,28,0.0,0.07142857142857142,77.092,Medium Value,0
CUST_08558,60,Female,France,2024-06-04 14:15:40.278356528,Organic Search,0,0,56,1,45.24,0,29,0.0,0.017857142857142856,0.0,Low Value,1
CUST_08559,33,Male,USA,2024-06-04 15:43:16.716393032,Facebook Ads,2,1,43,5,180.96,2,49,0.5,0.11627906976744186,90.48,Medium Value,0
CUST_08560,48,Female,UK,2024-06-04 17:10:53.154429536,Organic Search,2,1,48,3,3.37,3,3,0.5,0.0625,1.1233333333333333,Low Value,0
CUST_08561,30,Male,France,2024-06-04 18:38:29.592466040,Google Ads,2,0,38,2,426.7,1,32,0.0,0.05263157894736842,426.7,Medium Value,0
CUST_08562,43,Male,Australia,2024-06-04 20:06:06.030502544,Referral,4,1,47,4,147.2,2,10,0.25,0.0851063829787234,73.6,Medium Value,0
CUST_08563,46,Female,Germany,2024-06-04 21:33:42.468539048,Organic Search,0,0,54,3,637.95,2,1,0.0,0.05555555555555555,318.975,Medium Value,0
CUST_08564,37,Female,USA,2024-06-04 23:01:18.906575552,Facebook Ads,6,2,50,2,85.28,1,7,0.3333333333333333,0.04,85.28,Low Value,0
CUST_08565,18,Male,UK,2024-06-05 00:28:55.344612048,Organic Search,5,2,56,3,4.7,3,7,0.4,0.05357142857142857,1.5666666666666667,Low Value,0
CUST_08566,35,Male,USA,2024-06-05 01:56:31.782648552,Google Ads,3,0,49,3,67.57,5,111,0.0,0.061224489795918366,13.514,Low Value,1
CUST_08567,49,Male,USA,2024-06-05 03:24:08.220685056,Direct,3,1,47,3,81.54,1,23,0.3333333333333333,0.06382978723404255,81.54,Low Value,1
CUST_08568,41,Female,UK,2024-06-05 04:51:44.658721560,Organic Search,1,0,50,4,135.63,3,120,0.0,0.08,45.21,Medium Value,0
CUST_08569,40,Male,Australia,2024-06-05 06:19:21.096758064,Organic Search,4,2,44,2,33.63,3,6,0.5,0.045454545454545456,11.21,Low Value,0
CUST_08570,18,Female,USA,2024-06-05 07:46:57.534794568,Google Ads,2,1,63,4,225.94,0,21,0.5,0.06349206349206349,0.0,Low Value,0
CUST_08571,26,Female,USA,2024-06-05 09:14:33.972831072,Google Ads,2,0,47,1,15.68,0,33,0.0,0.02127659574468085,0.0,Low Value,0
CUST_08572,39,Male,UK,2024-06-05 10:42:10.410867576,Email,1,1,46,2,52.86,3,21,1.0,0.043478260869565216,17.62,Low Value,0
CUST_08573,39,Male,USA,2024-06-05 12:09:46.848904072,Google Ads,2,0,50,2,1.08,3,31,0.0,0.04,0.36000000000000004,Low Value,0
CUST_08574,49,Male,UK,2024-06-05 13:37:23.286940576,Organic Search,7,3,56,1,155.17,5,8,0.42857142857142855,0.017857142857142856,31.034,Medium Value,1
CUST_08575,33,Male,USA,2024-06-05 15:04:59.724977080,Facebook Ads,3,2,53,1,48.4,2,2,0.6666666666666666,0.018867924528301886,24.2,Low Value,0
CUST_08576,39,Female,USA,2024-06-05 16:32:36.163013584,Facebook Ads,1,0,40,5,183.23,2,15,0.0,0.125,91.615,Medium Value,0
CUST_08577,35,Female,Canada,2024-06-05 18:00:12.601050088,Google Ads,0,0,57,3,166.1,3,6,0.0,0.05263157894736842,55.36666666666667,Medium Value,0
CUST_08578,23,Female,Australia,2024-06-05 19:27:49.039086592,Direct,1,0,43,1,307.71,3,73,0.0,0.023255813953488372,102.57,Medium Value,0
CUST_08579,18,Male,Germany,2024-06-05 20:55:25.477123096,Direct,3,1,36,1,239.19,3,20,0.3333333333333333,0.027777777777777776,79.73,Medium Value,0
CUST_08580,40,Female,France,2024-06-05 22:23:01.915159600,Google Ads,4,0,48,2,9.92,3,28,0.0,0.041666666666666664,3.3066666666666666,Low Value,0
CUST_08581,37,Male,USA,2024-06-05 23:50:38.353196104,Facebook Ads,4,1,57,3,145.98,5,11,0.25,0.05263157894736842,29.195999999999998,Medium Value,0
CUST_08582,27,Male,Australia,2024-06-06 01:18:14.791232600,Facebook Ads,2,1,56,2,395.0,1,1,0.5,0.03571428571428571,395.0,Medium Value,1
CUST_08583,18,Female,USA,2024-06-06 02:45:51.229269104,Facebook Ads,0,0,51,4,13.73,3,2,0.0,0.0784313725490196,4.576666666666667,Low Value,0
CUST_08584,42,Female,Australia,2024-06-06 04:13:27.667305608,Direct,3,0,42,1,606.14,2,17,0.0,0.023809523809523808,303.07,Medium Value,0
CUST_08585,31,Male,Canada,2024-06-06 05:41:04.105342112,Organic Search,4,1,55,3,964.06,2,39,0.25,0.05454545454545454,482.03,Medium Value,1
CUST_08586,41,Female,USA,2024-06-06 07:08:40.543378616,Direct,0,0,47,2,110.01,2,15,0.0,0.0425531914893617,55.005,Medium Value,0
CUST_08587,57,Female,USA,2024-06-06 08:36:16.981415120,Referral,1,1,44,2,75.72,3,16,1.0,0.045454545454545456,25.24,Low Value,0
CUST_08588,18,Female,UK,2024-06-06 10:03:53.419451624,Organic Search,2,0,59,6,373.05,4,26,0.0,0.1016949152542373,93.2625,Medium Value,0
CUST_08589,26,Male,USA,2024-06-06 11:31:29.857488128,Organic Search,2,0,56,2,404.56,4,12,0.0,0.03571428571428571,101.14,Medium Value,0
CUST_08590,32,Female,Japan,2024-06-06 12:59:06.295524624,Referral,0,0,44,1,347.11,1,41,0.0,0.022727272727272728,347.11,Medium Value,0
CUST_08591,52,Female,USA,2024-06-06 14:26:42.733561128,Organic Search,4,1,46,2,332.77,0,84,0.25,0.043478260869565216,0.0,Low Value,0
CUST_08592,18,Female,USA,2024-06-06 15:54:19.171597632,Google Ads,2,1,54,1,228.35,5,48,0.5,0.018518518518518517,45.67,Medium Value,0
CUST_08593,58,Female,USA,2024-06-06 17:21:55.609634136,Organic Search,3,1,52,4,6.94,4,65,0.3333333333333333,0.07692307692307693,1.735,Low Value,0
CUST_08594,36,Female,USA,2024-06-06 18:49:32.047670640,Email,6,1,44,1,172.21,6,32,0.16666666666666666,0.022727272727272728,28.701666666666668,Medium Value,0
CUST_08595,33,Male,Germany,2024-06-06 20:17:08.485707144,Direct,1,0,44,2,65.42,4,8,0.0,0.045454545454545456,16.355,Low Value,0
CUST_08596,32,Male,UK,2024-06-06 21:44:44.923743648,Email,2,0,45,1,181.08,2,0,0.0,0.022222222222222223,90.54,Medium Value,0
CUST_08597,29,Male,France,2024-06-06 23:12:21.361780152,Google Ads,1,0,48,0,71.84,3,41,0.0,0.0,23.94666666666667,Low Value,0
CUST_08598,47,Male,USA,2024-06-07 00:39:57.799816656,Facebook Ads,1,1,47,2,68.28,1,62,1.0,0.0425531914893617,68.28,Low Value,0
CUST_08599,22,Male,Australia,2024-06-07 02:07:34.237853152,Direct,5,2,53,7,59.93,2,0,0.4,0.1320754716981132,29.965,Low Value,0
CUST_08600,39,Female,USA,2024-06-07 03:35:10.675889656,Direct,7,4,37,5,94.28,2,13,0.5714285714285714,0.13513513513513514,47.14,Low Value,1
CUST_08601,30,Male,Australia,2024-06-07 05:02:47.113926160,Organic Search,0,0,48,2,92.37,6,2,0.0,0.041666666666666664,15.395000000000001,Low Value,0
CUST_08602,25,Female,USA,2024-06-07 06:30:23.551962664,Google Ads,2,0,43,2,398.46,2,29,0.0,0.046511627906976744,199.23,Medium Value,0
CUST_08603,66,Female,Germany,2024-06-07 07:57:59.989999168,Google Ads,2,1,49,6,103.91,3,58,0.5,0.12244897959183673,34.63666666666666,Medium Value,0
CUST_08604,40,Male,UK,2024-06-07 09:25:36.428035672,Email,1,1,50,2,90.58,0,4,1.0,0.04,0.0,Low Value,0
CUST_08605,42,Female,USA,2024-06-07 10:53:12.866072176,Direct,4,2,47,0,58.65,1,9,0.5,0.0,58.65,Low Value,0
CUST_08606,48,Male,USA,2024-06-07 12:20:49.304108680,Referral,2,0,39,5,158.47,4,41,0.0,0.1282051282051282,39.6175,Medium Value,0
CUST_08607,18,Female,UK,2024-06-07 13:48:25.742145176,Direct,2,2,43,4,89.08,3,23,1.0,0.09302325581395349,29.69333333333333,Low Value,0
CUST_08608,56,Female,USA,2024-06-07 15:16:02.180181680,Organic Search,6,2,51,3,765.74,3,14,0.3333333333333333,0.058823529411764705,255.24666666666667,High Value,0
CUST_08609,18,Male,Canada,2024-06-07 16:43:38.618218184,Referral,3,1,74,6,127.35,2,51,0.3333333333333333,0.08108108108108109,63.675,Medium Value,0
CUST_08610,25,Male,UK,2024-06-07 18:11:15.056254688,Facebook Ads,4,1,56,1,0.72,4,30,0.25,0.017857142857142856,0.18,Low Value,0
CUST_08611,29,Male,Germany,2024-06-07 19:38:51.494291192,Google Ads,3,0,48,1,86.45,4,15,0.0,0.020833333333333332,21.6125,Low Value,0
CUST_08612,41,Female,Japan,2024-06-07 21:06:27.932327696,Direct,1,0,48,0,42.02,2,39,0.0,0.0,21.01,Low Value,0
CUST_08613,37,Female,USA,2024-06-07 22:34:04.370364200,Google Ads,3,0,69,6,86.66,2,35,0.0,0.08695652173913043,43.33,Low Value,0
CUST_08614,32,Male,USA,2024-06-08 00:01:40.808400704,Organic Search,4,2,49,2,58.75,2,12,0.5,0.04081632653061224,29.375,Low Value,0
CUST_08615,34,Female,USA,2024-06-08 01:29:17.246437200,Organic Search,2,0,55,5,50.04,2,91,0.0,0.09090909090909091,25.02,Low Value,1
CUST_08616,23,Male,Germany,2024-06-08 02:56:53.684473704,Google Ads,6,3,46,2,44.53,4,17,0.5,0.043478260869565216,11.1325,Low Value,1
CUST_08617,18,Male,Japan,2024-06-08 04:24:30.122510208,Google Ads,5,2,50,3,494.93,4,130,0.4,0.06,123.7325,Medium Value,1
CUST_08618,43,Other,Japan,2024-06-08 05:52:06.560546712,Facebook Ads,6,1,57,4,6.72,1,98,0.16666666666666666,0.07017543859649122,6.72,Low Value,1
CUST_08619,43,Male,Japan,2024-06-08 07:19:42.998583216,Organic Search,1,0,46,1,306.98,2,27,0.0,0.021739130434782608,153.49,Medium Value,0
CUST_08620,54,Female,Australia,2024-06-08 08:47:19.436619720,Google Ads,4,2,42,2,25.72,3,21,0.5,0.047619047619047616,8.573333333333332,Low Value,1
CUST_08621,25,Female,Japan,2024-06-08 10:14:55.874656224,Facebook Ads,1,1,50,5,9.69,5,75,1.0,0.1,1.938,Low Value,0
CUST_08622,43,Female,USA,2024-06-08 11:42:32.312692728,Organic Search,1,0,49,4,84.55,1,14,0.0,0.08163265306122448,84.55,Low Value,0
CUST_08623,31,Male,Japan,2024-06-08 13:10:08.750729232,Google Ads,6,0,58,3,209.5,5,1,0.0,0.05172413793103448,41.9,Medium Value,0
CUST_08624,49,Male,Germany,2024-06-08 14:37:45.188765728,Google Ads,3,1,40,2,910.08,3,2,0.3333333333333333,0.05,303.36,High Value,0
CUST_08625,47,Male,USA,2024-06-08 16:05:21.626802232,Facebook Ads,8,4,54,6,60.79,3,20,0.5,0.1111111111111111,20.263333333333332,Low Value,1
CUST_08626,37,Female,USA,2024-06-08 17:32:58.064838736,Facebook Ads,5,0,47,0,60.06,0,7,0.0,0.0,0.0,Low Value,0
CUST_08627,30,Female,USA,2024-06-08 19:00:34.502875240,Organic Search,3,1,61,4,32.34,3,8,0.3333333333333333,0.06557377049180328,10.780000000000001,Low Value,0
CUST_08628,46,Male,France,2024-06-08 20:28:10.940911744,Direct,8,3,47,3,341.11,0,23,0.375,0.06382978723404255,0.0,Low Value,0
CUST_08629,42,Female,UK,2024-06-08 21:55:47.378948248,Google Ads,5,2,50,5,317.64,2,29,0.4,0.1,158.82,Medium Value,0
CUST_08630,26,Male,USA,2024-06-08 23:23:23.816984752,Direct,2,0,44,3,125.55,1,47,0.0,0.06818181818181818,125.55,Medium Value,0
CUST_08631,19,Male,Germany,2024-06-09 00:51:00.255021256,Facebook Ads,1,1,48,1,84.07,1,66,1.0,0.020833333333333332,84.07,Low Value,0
CUST_08632,31,Male,USA,2024-06-09 02:18:36.693057752,Organic Search,3,1,58,4,49.98,0,15,0.3333333333333333,0.06896551724137931,0.0,Low Value,0
CUST_08633,53,Male,France,2024-06-09 03:46:13.131094256,Referral,3,2,60,2,122.87,2,27,0.6666666666666666,0.03333333333333333,61.435,Medium Value,0
CUST_08634,48,Male,France,2024-06-09 05:13:49.569130760,Email,2,1,45,2,331.23,0,55,0.5,0.044444444444444446,0.0,Low Value,1
CUST_08635,21,Male,Japan,2024-06-09 06:41:26.007167264,Google Ads,1,0,49,2,237.43,4,47,0.0,0.04081632653061224,59.3575,Medium Value,0
CUST_08636,20,Female,USA,2024-06-09 08:09:02.445203768,Google Ads,2,1,40,2,136.45,2,12,0.5,0.05,68.225,Medium Value,0
CUST_08637,50,Female,Australia,2024-06-09 09:36:38.883240272,Organic Search,3,2,30,0,153.69,5,198,0.6666666666666666,0.0,30.738,Medium Value,1
CUST_08638,21,Male,USA,2024-06-09 11:04:15.321276776,Google Ads,3,0,57,6,169.15,4,32,0.0,0.10526315789473684,42.2875,Medium Value,0
CUST_08639,41,Female,Canada,2024-06-09 12:31:51.759313280,Email,3,0,51,3,287.19,1,12,0.0,0.058823529411764705,287.19,Medium Value,0
